Record Length,2.500000e+03,,  -0.000050000000,   0.00000,
Sample Interval,4.000000e-08,,  -0.000049960000,  16.00000,
Trigger Point,1.250000000000e+03,,  -0.000049920000,   8.00000,
,,,  -0.000049880000,   0.00000,
,,,  -0.000049840000,   8.00000,
,,,  -0.000049800000,   0.00000,
Source,CH2,,  -0.000049760000,   8.00000,
Vertical Units,V,,  -0.000049720000,   8.00000,
Vertical Scale,2.000000e+02,,  -0.000049680000,   0.00000,
Vertical Offset,3.200000e+02,,  -0.000049640000,   8.00000,
Horizontal Units,s,,  -0.000049600000,   8.00000,
Horizontal Scale,1.000000e-05,,  -0.000049560000,   0.00000,
Pt Fmt,Y,,  -0.000049520000,   0.00000,
Yzero,0.000000e+00,,  -0.000049480000,   0.00000,
Probe Atten,1.000000e+03,,  -0.000049440000,   8.00000,
Model Number,TDS2002C,,  -0.000049400000,   0.00000,
Serial Number,C014116,,  -0.000049360000,   0.00000,
Firmware Version,FV:v24.15,,  -0.000049320000,   8.00000,
,,,-00.000049280000,  16.00000,
,,,-00.000049240000,   8.00000,
,,,-00.000049200000,   8.00000,
,,,-00.000049160000,   0.00000,
,,,-00.000049120000,   0.00000,
,,,-00.000049080000,   8.00000,
,,,-00.000049040000,   8.00000,
,,,-00.000049000000,   8.00000,
,,,-00.000048960000,   0.00000,
,,,-00.000048920000,   8.00000,
,,,-00.000048880000,  16.00000,
,,,-00.000048840000,   0.00000,
,,,-00.000048800000,  -8.00000,
,,,-00.000048760000,   8.00000,
,,,-00.000048720000,   8.00000,
,,,-00.000048680000,   8.00000,
,,,-00.000048640000,   8.00000,
,,,-00.000048600000,   0.00000,
,,,-00.000048560000,   8.00000,
,,,-00.000048520000,   0.00000,
,,,-00.000048480000,   0.00000,
,,,-00.000048440000,   8.00000,
,,,-00.000048400000,   8.00000,
,,,-00.000048360000,   0.00000,
,,,-00.000048320000,  16.00000,
,,,-00.000048280000,   8.00000,
,,,-00.000048240000,   8.00000,
,,,-00.000048200000,   8.00000,
,,,-00.000048160000,   8.00000,
,,,-00.000048120000,  -8.00000,
,,,-00.000048080000,   8.00000,
,,,-00.000048040000,   0.00000,
,,,-00.000048000000,   8.00000,
,,,-00.000047960000,   0.00000,
,,,-00.000047920000,   0.00000,
,,,-00.000047880000,   0.00000,
,,,-00.000047840000,   8.00000,
,,,-00.000047800000,   0.00000,
,,,-00.000047760000,   8.00000,
,,,-00.000047720000,   8.00000,
,,,-00.000047680000,   0.00000,
,,,-00.000047640000,   8.00000,
,,,-00.000047600000,   8.00000,
,,,-00.000047560000,   8.00000,
,,,-00.000047520000,   0.00000,
,,,-00.000047480000,   0.00000,
,,,-00.000047440000,   0.00000,
,,,-00.000047400000,  16.00000,
,,,-00.000047360000,   0.00000,
,,,-00.000047320000,   0.00000,
,,,-00.000047280000,   0.00000,
,,,-00.000047240000,   8.00000,
,,,-00.000047200000,  16.00000,
,,,-00.000047160000,   8.00000,
,,,-00.000047120000,   8.00000,
,,,-00.000047080000,   0.00000,
,,,-00.000047040000,   8.00000,
,,,-00.000047000000,   0.00000,
,,,-00.000046960000,   0.00000,
,,,-00.000046920000,   8.00000,
,,,-00.000046880000,   8.00000,
,,,-00.000046840000,   0.00000,
,,,-00.000046800000,   8.00000,
,,,-00.000046760000,   0.00000,
,,,-00.000046720000,   0.00000,
,,,-00.000046680000,   0.00000,
,,,-00.000046640000,   0.00000,
,,,-00.000046600000,   8.00000,
,,,-00.000046560000,   8.00000,
,,,-00.000046520000,   8.00000,
,,,-00.000046480000,   0.00000,
,,,-00.000046440000,   0.00000,
,,,-00.000046400000,   0.00000,
,,,-00.000046360000,   8.00000,
,,,-00.000046320000,   8.00000,
,,,-00.000046280000,   8.00000,
,,,-00.000046240000,   0.00000,
,,,-00.000046200000,   8.00000,
,,,-00.000046160000,   0.00000,
,,,-00.000046120000,   8.00000,
,,,-00.000046080000,   8.00000,
,,,-00.000046040000,   0.00000,
,,,-00.000046000000,   8.00000,
,,,-00.000045960000,   8.00000,
,,,-00.000045920000,   0.00000,
,,,-00.000045880000,   8.00000,
,,,-00.000045840000,   8.00000,
,,,-00.000045800000,   0.00000,
,,,-00.000045760000,   8.00000,
,,,-00.000045720000,   0.00000,
,,,-00.000045680000,   8.00000,
,,,-00.000045640000,   0.00000,
,,,-00.000045600000,   8.00000,
,,,-00.000045560000,   8.00000,
,,,-00.000045520000,   8.00000,
,,,-00.000045480000,   8.00000,
,,,-00.000045440000,   0.00000,
,,,-00.000045400000,   0.00000,
,,,-00.000045360000,   0.00000,
,,,-00.000045320000,   8.00000,
,,,-00.000045280000,   8.00000,
,,,-00.000045240000,   8.00000,
,,,-00.000045200000,  -8.00000,
,,,-00.000045160000,  -8.00000,
,,,-00.000045120000,   0.00000,
,,,-00.000045080000,   0.00000,
,,,-00.000045040000,  -8.00000,
,,,-00.000045000000,   8.00000,
,,,-00.000044960000,  16.00000,
,,,-00.000044920000,   0.00000,
,,,-00.000044880000,   0.00000,
,,,-00.000044840000,   0.00000,
,,,-00.000044800000,   8.00000,
,,,-00.000044760000,   0.00000,
,,,-00.000044720000,   8.00000,
,,,-00.000044680000,   8.00000,
,,,-00.000044640000,   0.00000,
,,,-00.000044600000,   0.00000,
,,,-00.000044560000,   0.00000,
,,,-00.000044520000,  16.00000,
