[s],CH1[V]
2.22180E-02,2.366E-02
2.22200E-02,2.366E-02
2.22220E-02,2.366E-02
2.22240E-02,2.366E-02
2.22260E-02,2.366E-02
2.22280E-02,2.366E-02
2.22300E-02,2.366E-02
2.22320E-02,2.366E-02
2.22340E-02,2.406E-02
2.22360E-02,2.366E-02
2.22380E-02,2.406E-02
2.22400E-02,2.366E-02
2.22420E-02,2.406E-02
2.22440E-02,2.366E-02
2.22460E-02,2.406E-02
2.22480E-02,2.406E-02
2.22500E-02,2.326E-02
2.22520E-02,2.366E-02
2.22540E-02,2.366E-02
2.22560E-02,2.366E-02
2.22580E-02,2.366E-02
2.22600E-02,2.366E-02
2.22620E-02,2.406E-02
2.22640E-02,2.406E-02
2.22660E-02,2.366E-02
2.22680E-02,2.366E-02
2.22700E-02,2.406E-02
2.22720E-02,2.406E-02
2.22740E-02,2.366E-02
2.22760E-02,2.366E-02
2.22780E-02,2.326E-02
2.22800E-02,2.366E-02
2.22820E-02,2.366E-02
2.22840E-02,2.366E-02
2.22860E-02,2.366E-02
2.22880E-02,2.366E-02
2.22900E-02,2.406E-02
2.22920E-02,2.366E-02
2.22940E-02,2.406E-02
2.22960E-02,2.406E-02
2.22980E-02,2.366E-02
2.23000E-02,2.366E-02
2.23020E-02,2.366E-02
2.23040E-02,2.326E-02
2.23060E-02,2.366E-02
2.23080E-02,2.406E-02
2.23100E-02,2.366E-02
2.23120E-02,2.366E-02
2.23140E-02,2.366E-02
2.23160E-02,2.406E-02
2.23180E-02,2.366E-02
2.23200E-02,2.366E-02
2.23220E-02,2.366E-02
2.23240E-02,2.366E-02
2.23260E-02,2.406E-02
2.23280E-02,2.366E-02
2.23300E-02,2.366E-02
2.23320E-02,2.366E-02
2.23340E-02,2.366E-02
2.23360E-02,2.366E-02
2.23380E-02,2.366E-02
2.23400E-02,2.326E-02
2.23420E-02,2.406E-02
2.23440E-02,2.366E-02
2.23460E-02,2.366E-02
2.23480E-02,2.366E-02
2.23500E-02,2.366E-02
2.23520E-02,2.366E-02
2.23540E-02,2.366E-02
2.23560E-02,2.366E-02
2.23580E-02,2.366E-02
2.23600E-02,2.366E-02
2.23620E-02,2.326E-02
2.23640E-02,2.366E-02
2.23660E-02,2.366E-02
2.23680E-02,2.366E-02
2.23700E-02,2.366E-02
2.23720E-02,2.406E-02
2.23740E-02,2.366E-02
2.23760E-02,2.366E-02
2.23780E-02,2.366E-02
2.23800E-02,2.366E-02
2.23820E-02,2.366E-02
2.23840E-02,2.406E-02
2.23860E-02,2.366E-02
2.23880E-02,2.366E-02
2.23900E-02,2.326E-02
2.23920E-02,2.366E-02
2.23940E-02,2.406E-02
2.23960E-02,2.366E-02
2.23980E-02,2.366E-02
2.24000E-02,2.366E-02
2.24020E-02,2.406E-02
2.24040E-02,2.366E-02
2.24060E-02,2.406E-02
2.24080E-02,2.366E-02
2.24100E-02,2.366E-02
2.24120E-02,2.366E-02
2.24140E-02,2.366E-02
2.24160E-02,2.406E-02
2.24180E-02,2.406E-02
2.24200E-02,2.406E-02
2.24220E-02,2.406E-02
2.24240E-02,2.366E-02
2.24260E-02,2.366E-02
2.24280E-02,2.366E-02
2.24300E-02,2.366E-02
2.24320E-02,2.366E-02
2.24340E-02,2.366E-02
2.24360E-02,2.366E-02
2.24380E-02,2.366E-02
2.24400E-02,2.366E-02
2.24420E-02,2.366E-02
2.24440E-02,2.366E-02
2.24460E-02,2.366E-02
2.24480E-02,2.326E-02
2.24500E-02,2.366E-02
2.24520E-02,2.406E-02
2.24540E-02,2.366E-02
2.24560E-02,2.366E-02
2.24580E-02,2.406E-02
2.24600E-02,2.366E-02
2.24620E-02,2.366E-02
2.24640E-02,2.406E-02
2.24660E-02,2.366E-02
2.24680E-02,2.366E-02
2.24700E-02,2.326E-02
2.24720E-02,2.366E-02
2.24740E-02,2.366E-02
2.24760E-02,2.366E-02
2.24780E-02,2.366E-02
2.24800E-02,2.366E-02
2.24820E-02,2.366E-02
2.24840E-02,2.366E-02
2.24860E-02,2.366E-02
2.24880E-02,2.366E-02
2.24900E-02,2.406E-02
2.24920E-02,2.366E-02
2.24940E-02,2.366E-02
2.24960E-02,2.406E-02
2.24980E-02,2.366E-02
2.25000E-02,2.366E-02
2.25020E-02,2.366E-02
2.25040E-02,2.366E-02
2.25060E-02,2.366E-02
2.25080E-02,2.366E-02
2.25100E-02,2.406E-02
2.25120E-02,2.366E-02
2.25140E-02,2.366E-02
2.25160E-02,2.366E-02
2.25180E-02,2.366E-02
2.25200E-02,2.366E-02
2.25220E-02,2.366E-02
2.25240E-02,2.406E-02
2.25260E-02,2.366E-02
2.25280E-02,2.366E-02
2.25300E-02,2.366E-02
2.25320E-02,2.366E-02
2.25340E-02,2.366E-02
2.25360E-02,2.366E-02
2.25380E-02,2.366E-02
2.25400E-02,2.406E-02
2.25420E-02,2.366E-02
2.25440E-02,2.406E-02
2.25460E-02,2.366E-02
2.25480E-02,2.366E-02
2.25500E-02,2.366E-02
2.25520E-02,2.366E-02
2.25540E-02,2.366E-02
2.25560E-02,2.366E-02
2.25580E-02,2.366E-02
2.25600E-02,2.366E-02
2.25620E-02,2.366E-02
2.25640E-02,2.366E-02
2.25660E-02,2.366E-02
2.25680E-02,2.366E-02
2.25700E-02,2.366E-02
2.25720E-02,2.406E-02
2.25740E-02,2.406E-02
2.25760E-02,2.406E-02
2.25780E-02,2.366E-02
2.25800E-02,2.366E-02
2.25820E-02,2.366E-02
2.25840E-02,2.366E-02
2.25860E-02,2.366E-02
2.25880E-02,2.366E-02
2.25900E-02,2.366E-02
2.25920E-02,2.366E-02
2.25940E-02,2.366E-02
2.25960E-02,2.366E-02
2.25980E-02,2.366E-02
2.26000E-02,2.366E-02
2.26020E-02,2.366E-02
2.26040E-02,2.366E-02
2.26060E-02,2.366E-02
2.26080E-02,2.366E-02
2.26100E-02,2.406E-02
2.26120E-02,2.366E-02
2.26140E-02,2.366E-02
2.26160E-02,2.366E-02
2.26180E-02,2.366E-02
2.26200E-02,2.366E-02
2.26220E-02,2.366E-02
2.26240E-02,2.366E-02
2.26260E-02,2.406E-02
2.26280E-02,2.366E-02
2.26300E-02,2.366E-02
2.26320E-02,2.366E-02
2.26340E-02,2.366E-02
2.26360E-02,2.366E-02
2.26380E-02,2.366E-02
2.26400E-02,2.366E-02
2.26420E-02,2.366E-02
2.26440E-02,2.366E-02
2.26460E-02,2.366E-02
2.26480E-02,2.366E-02
2.26500E-02,2.366E-02
2.26520E-02,2.406E-02
2.26540E-02,2.366E-02
2.26560E-02,2.366E-02
2.26580E-02,2.406E-02
2.26600E-02,2.366E-02
2.26620E-02,2.366E-02
2.26640E-02,2.406E-02
2.26660E-02,2.406E-02
2.26680E-02,2.366E-02
2.26700E-02,2.366E-02
2.26720E-02,2.366E-02
2.26740E-02,2.406E-02
2.26760E-02,2.406E-02
2.26780E-02,2.366E-02
2.26800E-02,2.406E-02
2.26820E-02,2.366E-02
2.26840E-02,2.406E-02
2.26860E-02,2.366E-02
2.26880E-02,2.366E-02
2.26900E-02,2.366E-02
2.26920E-02,2.406E-02
2.26940E-02,2.366E-02
2.26960E-02,2.406E-02
2.26980E-02,2.406E-02
2.27000E-02,2.366E-02
2.27020E-02,2.366E-02
2.27040E-02,2.366E-02
2.27060E-02,2.366E-02
2.27080E-02,2.366E-02
2.27100E-02,2.366E-02
2.27120E-02,2.366E-02
2.27140E-02,2.366E-02
2.27160E-02,2.406E-02
2.27180E-02,2.406E-02
2.27200E-02,2.366E-02
2.27220E-02,2.366E-02
2.27240E-02,2.366E-02
2.27260E-02,2.366E-02
2.27280E-02,2.366E-02
2.27300E-02,2.366E-02
2.27320E-02,2.366E-02
2.27340E-02,2.406E-02
2.27360E-02,2.366E-02
2.27380E-02,2.366E-02
2.27400E-02,2.366E-02
2.27420E-02,2.366E-02
2.27440E-02,2.326E-02
2.27460E-02,2.366E-02
2.27480E-02,2.366E-02
2.27500E-02,2.366E-02
2.27520E-02,2.366E-02
2.27540E-02,2.366E-02
2.27560E-02,2.406E-02
2.27580E-02,2.366E-02
2.27600E-02,2.366E-02
2.27620E-02,2.366E-02
2.27640E-02,2.406E-02
2.27660E-02,2.366E-02
2.27680E-02,2.366E-02
2.27700E-02,2.366E-02
2.27720E-02,2.366E-02
2.27740E-02,2.406E-02
2.27760E-02,2.366E-02
2.27780E-02,2.366E-02
2.27800E-02,2.366E-02
2.27820E-02,2.406E-02
2.27840E-02,2.366E-02
2.27860E-02,2.366E-02
2.27880E-02,2.366E-02
2.27900E-02,2.366E-02
2.27920E-02,2.406E-02
2.27940E-02,2.366E-02
2.27960E-02,2.366E-02
2.27980E-02,2.366E-02
2.28000E-02,2.366E-02
2.28020E-02,2.366E-02
2.28040E-02,2.406E-02
2.28060E-02,2.366E-02
2.28080E-02,2.366E-02
2.28100E-02,2.366E-02
2.28120E-02,2.406E-02
2.28140E-02,2.406E-02
2.28160E-02,2.366E-02
2.28180E-02,2.406E-02
2.28200E-02,2.366E-02
2.28220E-02,2.366E-02
2.28240E-02,2.366E-02
2.28260E-02,2.366E-02
2.28280E-02,2.366E-02
2.28300E-02,2.366E-02
2.28320E-02,2.406E-02
2.28340E-02,2.406E-02
2.28360E-02,2.366E-02
2.28380E-02,2.406E-02
2.28400E-02,2.366E-02
2.28420E-02,2.366E-02
2.28440E-02,2.366E-02
2.28460E-02,2.366E-02
2.28480E-02,2.366E-02
2.28500E-02,2.366E-02
2.28520E-02,2.366E-02
2.28540E-02,2.366E-02
2.28560E-02,2.366E-02
2.28580E-02,2.366E-02
2.28600E-02,2.366E-02
2.28620E-02,2.366E-02
2.28640E-02,2.366E-02
2.28660E-02,2.366E-02
2.28680E-02,2.366E-02
2.28700E-02,2.366E-02
2.28720E-02,2.366E-02
2.28740E-02,2.366E-02
2.28760E-02,2.366E-02
2.28780E-02,2.406E-02
2.28800E-02,2.406E-02
2.28820E-02,2.406E-02
2.28840E-02,2.366E-02
2.28860E-02,2.366E-02
2.28880E-02,2.366E-02
2.28900E-02,2.366E-02
2.28920E-02,2.366E-02
2.28940E-02,2.406E-02
2.28960E-02,2.366E-02
2.28980E-02,2.366E-02
2.29000E-02,2.406E-02
2.29020E-02,2.366E-02
2.29040E-02,2.366E-02
2.29060E-02,2.366E-02
2.29080E-02,2.366E-02
2.29100E-02,2.366E-02
2.29120E-02,2.366E-02
2.29140E-02,2.366E-02
2.29160E-02,2.366E-02
2.29180E-02,2.366E-02
2.29200E-02,2.406E-02
2.29220E-02,2.366E-02
2.29240E-02,2.366E-02
2.29260E-02,2.406E-02
2.29280E-02,2.366E-02
2.29300E-02,2.366E-02
2.29320E-02,2.366E-02
2.29340E-02,2.366E-02
2.29360E-02,2.366E-02
2.29380E-02,2.406E-02
2.29400E-02,2.366E-02
2.29420E-02,2.366E-02
2.29440E-02,2.366E-02
2.29460E-02,2.366E-02
2.29480E-02,2.366E-02
2.29500E-02,2.366E-02
2.29520E-02,2.366E-02
2.29540E-02,2.366E-02
2.29560E-02,2.366E-02
2.29580E-02,2.366E-02
2.29600E-02,2.366E-02
2.29620E-02,2.406E-02
2.29640E-02,2.366E-02
2.29660E-02,2.366E-02
2.29680E-02,2.366E-02
2.29700E-02,2.366E-02
2.29720E-02,2.366E-02
2.29740E-02,2.366E-02
2.29760E-02,2.366E-02
2.29780E-02,2.366E-02
2.29800E-02,2.366E-02
2.29820E-02,2.366E-02
2.29840E-02,2.366E-02
2.29860E-02,2.366E-02
2.29880E-02,2.366E-02
2.29900E-02,2.406E-02
2.29920E-02,2.406E-02
2.29940E-02,2.366E-02
2.29960E-02,2.366E-02
2.29980E-02,2.406E-02
2.30000E-02,2.366E-02
2.30020E-02,2.366E-02
2.30040E-02,2.406E-02
2.30060E-02,2.406E-02
2.30080E-02,2.406E-02
2.30100E-02,2.406E-02
2.30120E-02,2.366E-02
2.30140E-02,2.366E-02
2.30160E-02,2.406E-02
2.30180E-02,2.366E-02
2.30200E-02,2.366E-02
2.30220E-02,2.366E-02
2.30240E-02,2.406E-02
2.30260E-02,2.366E-02
2.30280E-02,2.406E-02
2.30300E-02,2.366E-02
2.30320E-02,2.366E-02
2.30340E-02,2.406E-02
2.30360E-02,2.406E-02
2.30380E-02,2.366E-02
2.30400E-02,2.366E-02
2.30420E-02,2.406E-02
2.30440E-02,2.366E-02
2.30460E-02,2.366E-02
2.30480E-02,2.406E-02
2.30500E-02,2.366E-02
2.30520E-02,2.366E-02
2.30540E-02,2.366E-02
2.30560E-02,2.406E-02
2.30580E-02,2.406E-02
2.30600E-02,2.366E-02
2.30620E-02,2.366E-02
2.30640E-02,2.406E-02
2.30660E-02,2.366E-02
2.30680E-02,2.366E-02
2.30700E-02,2.366E-02
2.30720E-02,2.366E-02
2.30740E-02,2.366E-02
2.30760E-02,2.406E-02
2.30780E-02,2.406E-02
2.30800E-02,2.366E-02
2.30820E-02,2.366E-02
2.30840E-02,2.366E-02
2.30860E-02,2.366E-02
2.30880E-02,2.366E-02
2.30900E-02,2.366E-02
2.30920E-02,2.406E-02
2.30940E-02,2.406E-02
2.30960E-02,2.406E-02
2.30980E-02,2.366E-02
2.31000E-02,2.366E-02
2.31020E-02,2.326E-02
2.31040E-02,2.406E-02
2.31060E-02,2.366E-02
2.31080E-02,2.366E-02
2.31100E-02,2.366E-02
2.31120E-02,2.366E-02
2.31140E-02,2.366E-02
2.31160E-02,2.406E-02
2.31180E-02,2.406E-02
2.31200E-02,2.366E-02
2.31220E-02,2.366E-02
2.31240E-02,2.406E-02
2.31260E-02,2.366E-02
2.31280E-02,2.366E-02
2.31300E-02,2.366E-02
2.31320E-02,2.366E-02
2.31340E-02,2.366E-02
2.31360E-02,2.366E-02
2.31380E-02,2.366E-02
2.31400E-02,2.366E-02
2.31420E-02,2.366E-02
2.31440E-02,2.366E-02
2.31460E-02,2.366E-02
2.31480E-02,2.366E-02
2.31500E-02,2.366E-02
2.31520E-02,2.366E-02
2.31540E-02,2.366E-02
2.31560E-02,2.406E-02
2.31580E-02,2.366E-02
2.31600E-02,2.366E-02
2.31620E-02,2.406E-02
2.31640E-02,2.366E-02
2.31660E-02,2.366E-02
2.31680E-02,2.366E-02
2.31700E-02,2.366E-02
2.31720E-02,2.366E-02
2.31740E-02,2.366E-02
2.31760E-02,2.366E-02
2.31780E-02,2.366E-02
2.31800E-02,2.366E-02
2.31820E-02,2.366E-02
2.31840E-02,2.366E-02
2.31860E-02,2.406E-02
2.31880E-02,2.366E-02
2.31900E-02,2.366E-02
2.31920E-02,2.366E-02
2.31940E-02,2.366E-02
2.31960E-02,2.366E-02
2.31980E-02,2.366E-02
2.32000E-02,2.366E-02
2.32020E-02,2.366E-02
2.32040E-02,2.366E-02
2.32060E-02,2.366E-02
2.32080E-02,2.366E-02
2.32100E-02,2.366E-02
2.32120E-02,2.366E-02
2.32140E-02,2.366E-02
2.32160E-02,2.366E-02
2.32180E-02,2.406E-02
2.32200E-02,2.406E-02
2.32220E-02,2.366E-02
2.32240E-02,2.366E-02
2.32260E-02,2.406E-02
2.32280E-02,2.366E-02
2.32300E-02,2.366E-02
2.32320E-02,2.366E-02
2.32340E-02,2.366E-02
2.32360E-02,2.366E-02
2.32380E-02,2.366E-02
2.32400E-02,2.406E-02
2.32420E-02,2.366E-02
2.32440E-02,2.366E-02
2.32460E-02,2.366E-02
2.32480E-02,2.366E-02
2.32500E-02,2.406E-02
2.32520E-02,2.366E-02
2.32540E-02,2.366E-02
2.32560E-02,2.366E-02
2.32580E-02,2.366E-02
2.32600E-02,2.406E-02
2.32620E-02,2.366E-02
2.32640E-02,2.366E-02
2.32660E-02,2.406E-02
2.32680E-02,2.366E-02
2.32700E-02,2.366E-02
2.32720E-02,2.406E-02
2.32740E-02,2.366E-02
2.32760E-02,2.366E-02
2.32780E-02,2.406E-02
2.32800E-02,2.366E-02
2.32820E-02,2.366E-02
2.32840E-02,2.366E-02
2.32860E-02,2.366E-02
2.32880E-02,2.366E-02
2.32900E-02,2.406E-02
2.32920E-02,2.366E-02
2.32940E-02,2.366E-02
2.32960E-02,2.366E-02
2.32980E-02,2.406E-02
2.33000E-02,2.366E-02
2.33020E-02,2.406E-02
2.33040E-02,2.366E-02
2.33060E-02,2.366E-02
2.33080E-02,2.366E-02
2.33100E-02,2.366E-02
2.33120E-02,2.406E-02
2.33140E-02,2.366E-02
2.33160E-02,2.366E-02
2.33180E-02,2.366E-02
2.33200E-02,2.326E-02
2.33220E-02,2.366E-02
2.33240E-02,2.406E-02
2.33260E-02,2.366E-02
2.33280E-02,2.366E-02
2.33300E-02,2.366E-02
2.33320E-02,2.366E-02
2.33340E-02,2.406E-02
2.33360E-02,2.366E-02
2.33380E-02,2.366E-02
2.33400E-02,2.406E-02
2.33420E-02,2.366E-02
2.33440E-02,2.366E-02
2.33460E-02,2.366E-02
2.33480E-02,2.366E-02
2.33500E-02,2.366E-02
2.33520E-02,2.366E-02
2.33540E-02,2.366E-02
2.33560E-02,2.366E-02
2.33580E-02,2.366E-02
2.33600E-02,2.366E-02
2.33620E-02,2.366E-02
2.33640E-02,2.366E-02
2.33660E-02,2.366E-02
2.33680E-02,2.366E-02
2.33700E-02,2.366E-02
2.33720E-02,2.366E-02
2.33740E-02,2.366E-02
2.33760E-02,2.366E-02
2.33780E-02,2.366E-02
2.33800E-02,2.366E-02
2.33820E-02,2.406E-02
2.33840E-02,2.366E-02
2.33860E-02,2.366E-02
2.33880E-02,2.366E-02
2.33900E-02,2.366E-02
2.33920E-02,2.366E-02
2.33940E-02,2.326E-02
2.33960E-02,2.406E-02
2.33980E-02,2.406E-02
2.34000E-02,2.366E-02
2.34020E-02,2.406E-02
2.34040E-02,2.406E-02
2.34060E-02,2.406E-02
2.34080E-02,2.406E-02
2.34100E-02,2.366E-02
2.34120E-02,2.366E-02
2.34140E-02,2.366E-02
2.34160E-02,2.406E-02
2.34180E-02,2.366E-02
2.34200E-02,2.366E-02
2.34220E-02,2.366E-02
2.34240E-02,2.366E-02
2.34260E-02,2.366E-02
2.34280E-02,2.366E-02
2.34300E-02,2.366E-02
2.34320E-02,2.366E-02
2.34340E-02,2.366E-02
2.34360E-02,2.406E-02
2.34380E-02,2.366E-02
2.34400E-02,2.366E-02
2.34420E-02,2.366E-02
2.34440E-02,2.366E-02
2.34460E-02,2.406E-02
2.34480E-02,2.366E-02
2.34500E-02,2.366E-02
2.34520E-02,2.406E-02
2.34540E-02,2.366E-02
2.34560E-02,2.366E-02
2.34580E-02,2.366E-02
2.34600E-02,2.406E-02
2.34620E-02,2.406E-02
2.34640E-02,2.366E-02
2.34660E-02,2.366E-02
2.34680E-02,2.366E-02
2.34700E-02,2.366E-02
2.34720E-02,2.366E-02
2.34740E-02,2.366E-02
2.34760E-02,2.366E-02
2.34780E-02,2.366E-02
2.34800E-02,2.366E-02
2.34820E-02,2.366E-02
2.34840E-02,2.366E-02
2.34860E-02,2.366E-02
2.34880E-02,2.406E-02
2.34900E-02,2.366E-02
2.34920E-02,2.366E-02
2.34940E-02,2.366E-02
2.34960E-02,2.366E-02
2.34980E-02,2.366E-02
2.35000E-02,2.406E-02
2.35020E-02,2.366E-02
2.35040E-02,2.366E-02
2.35060E-02,2.446E-02
2.35080E-02,2.366E-02
2.35100E-02,2.406E-02
2.35120E-02,2.366E-02
2.35140E-02,2.406E-02
2.35160E-02,2.366E-02
2.35180E-02,2.406E-02
2.35200E-02,2.366E-02
2.35220E-02,2.366E-02
2.35240E-02,2.366E-02
2.35260E-02,2.366E-02
2.35280E-02,2.366E-02
2.35300E-02,2.366E-02
2.35320E-02,2.366E-02
2.35340E-02,2.366E-02
2.35360E-02,2.366E-02
2.35380E-02,2.366E-02
2.35400E-02,2.366E-02
2.35420E-02,2.366E-02
2.35440E-02,2.366E-02
2.35460E-02,2.366E-02
2.35480E-02,2.406E-02
2.35500E-02,2.406E-02
2.35520E-02,2.366E-02
2.35540E-02,2.366E-02
2.35560E-02,2.366E-02
2.35580E-02,2.366E-02
2.35600E-02,2.366E-02
2.35620E-02,2.366E-02
2.35640E-02,2.366E-02
2.35660E-02,2.366E-02
2.35680E-02,2.366E-02
2.35700E-02,2.406E-02
2.35720E-02,2.366E-02
2.35740E-02,2.366E-02
2.35760E-02,2.406E-02
2.35780E-02,2.366E-02
2.35800E-02,2.366E-02
2.35820E-02,2.366E-02
2.35840E-02,2.366E-02
2.35860E-02,2.406E-02
2.35880E-02,2.406E-02
2.35900E-02,2.366E-02
2.35920E-02,2.366E-02
2.35940E-02,2.366E-02
2.35960E-02,2.366E-02
2.35980E-02,2.366E-02
2.36000E-02,2.366E-02
2.36020E-02,2.406E-02
2.36040E-02,2.366E-02
2.36060E-02,2.406E-02
2.36080E-02,2.366E-02
2.36100E-02,2.366E-02
2.36120E-02,2.406E-02
2.36140E-02,2.366E-02
2.36160E-02,2.406E-02
2.36180E-02,2.366E-02
2.36200E-02,2.366E-02
2.36220E-02,2.366E-02
