[s],CH1[V]
-1.4058E-02,2.355E-02
-1.4056E-02,2.355E-02
-1.4054E-02,2.355E-02
-1.4052E-02,2.355E-02
-1.4050E-02,2.395E-02
-1.4048E-02,2.395E-02
-1.4046E-02,2.355E-02
-1.4044E-02,2.355E-02
-1.4042E-02,2.355E-02
-1.4040E-02,2.355E-02
-1.4038E-02,2.355E-02
-1.4036E-02,2.395E-02
-1.4034E-02,2.355E-02
-1.4032E-02,2.355E-02
-1.4030E-02,2.355E-02
-1.4028E-02,2.355E-02
-1.4026E-02,2.355E-02
-1.4024E-02,2.355E-02
-1.4022E-02,2.355E-02
-1.4020E-02,2.355E-02
-1.4018E-02,2.355E-02
-1.4016E-02,2.355E-02
-1.4014E-02,2.355E-02
-1.4012E-02,2.355E-02
-1.4010E-02,2.395E-02
-1.4008E-02,2.355E-02
-1.4006E-02,2.355E-02
-1.4004E-02,2.355E-02
-1.4002E-02,2.315E-02
-1.4000E-02,2.355E-02
-1.3998E-02,2.355E-02
-1.3996E-02,2.355E-02
-1.3994E-02,2.355E-02
-1.3992E-02,2.355E-02
-1.3990E-02,2.355E-02
-1.3988E-02,2.395E-02
-1.3986E-02,2.355E-02
-1.3984E-02,2.355E-02
-1.3982E-02,2.355E-02
-1.3980E-02,2.355E-02
-1.3978E-02,2.355E-02
-1.3976E-02,2.355E-02
-1.3974E-02,2.395E-02
-1.3972E-02,2.395E-02
-1.3970E-02,2.355E-02
-1.3968E-02,2.355E-02
-1.3966E-02,2.355E-02
-1.3964E-02,2.395E-02
-1.3962E-02,2.395E-02
-1.3960E-02,2.355E-02
-1.3958E-02,2.395E-02
-1.3956E-02,2.355E-02
-1.3954E-02,2.355E-02
-1.3952E-02,2.355E-02
-1.3950E-02,2.395E-02
-1.3948E-02,2.355E-02
-1.3946E-02,2.355E-02
-1.3944E-02,2.355E-02
-1.3942E-02,2.395E-02
-1.3940E-02,2.395E-02
-1.3938E-02,2.355E-02
-1.3936E-02,2.355E-02
-1.3934E-02,2.355E-02
-1.3932E-02,2.355E-02
-1.3930E-02,2.355E-02
-1.3928E-02,2.355E-02
-1.3926E-02,2.355E-02
-1.3924E-02,2.355E-02
-1.3922E-02,2.355E-02
-1.3920E-02,2.355E-02
-1.3918E-02,2.355E-02
-1.3916E-02,2.355E-02
-1.3914E-02,2.355E-02
-1.3912E-02,2.315E-02
-1.3910E-02,2.355E-02
-1.3908E-02,2.355E-02
-1.3906E-02,2.355E-02
-1.3904E-02,2.355E-02
-1.3902E-02,2.395E-02
-1.3900E-02,2.395E-02
-1.3898E-02,2.355E-02
-1.3896E-02,2.355E-02
-1.3894E-02,2.355E-02
-1.3892E-02,2.395E-02
-1.3890E-02,2.355E-02
-1.3888E-02,2.355E-02
-1.3886E-02,2.395E-02
-1.3884E-02,2.355E-02
-1.3882E-02,2.395E-02
-1.3880E-02,2.355E-02
-1.3878E-02,2.355E-02
-1.3876E-02,2.355E-02
-1.3874E-02,2.355E-02
-1.3872E-02,2.355E-02
-1.3870E-02,2.395E-02
-1.3868E-02,2.355E-02
-1.3866E-02,2.395E-02
-1.3864E-02,2.355E-02
-1.3862E-02,2.355E-02
-1.3860E-02,2.355E-02
-1.3858E-02,2.355E-02
-1.3856E-02,2.355E-02
-1.3854E-02,2.355E-02
-1.3852E-02,2.355E-02
-1.3850E-02,2.355E-02
-1.3848E-02,2.355E-02
-1.3846E-02,2.355E-02
-1.3844E-02,2.355E-02
-1.3842E-02,2.355E-02
-1.3840E-02,2.355E-02
-1.3838E-02,2.355E-02
-1.3836E-02,2.355E-02
-1.3834E-02,2.355E-02
-1.3832E-02,2.315E-02
-1.3830E-02,2.355E-02
-1.3828E-02,2.355E-02
-1.3826E-02,2.355E-02
-1.3824E-02,2.355E-02
-1.3822E-02,2.355E-02
-1.3820E-02,2.355E-02
-1.3818E-02,2.355E-02
-1.3816E-02,2.355E-02
-1.3814E-02,2.395E-02
-1.3812E-02,2.355E-02
-1.3810E-02,2.395E-02
-1.3808E-02,2.355E-02
-1.3806E-02,2.355E-02
-1.3804E-02,2.355E-02
-1.3802E-02,2.355E-02
-1.3800E-02,2.355E-02
-1.3798E-02,2.355E-02
-1.3796E-02,2.395E-02
-1.3794E-02,2.395E-02
-1.3792E-02,2.355E-02
-1.3790E-02,2.395E-02
-1.3788E-02,2.355E-02
-1.3786E-02,2.355E-02
-1.3784E-02,2.355E-02
-1.3782E-02,2.355E-02
-1.3780E-02,2.355E-02
-1.3778E-02,2.355E-02
-1.3776E-02,2.355E-02
-1.3774E-02,2.355E-02
-1.3772E-02,2.355E-02
-1.3770E-02,2.355E-02
-1.3768E-02,2.355E-02
-1.3766E-02,2.355E-02
-1.3764E-02,2.355E-02
-1.3762E-02,2.355E-02
-1.3760E-02,2.355E-02
-1.3758E-02,2.355E-02
-1.3756E-02,2.355E-02
-1.3754E-02,2.355E-02
-1.3752E-02,2.395E-02
-1.3750E-02,2.355E-02
-1.3748E-02,2.395E-02
-1.3746E-02,2.355E-02
-1.3744E-02,2.355E-02
-1.3742E-02,2.315E-02
-1.3740E-02,2.355E-02
-1.3738E-02,2.355E-02
-1.3736E-02,2.395E-02
-1.3734E-02,2.315E-02
-1.3732E-02,2.355E-02
-1.3730E-02,2.395E-02
-1.3728E-02,2.355E-02
-1.3726E-02,2.395E-02
-1.3724E-02,2.355E-02
-1.3722E-02,2.395E-02
-1.3720E-02,2.355E-02
-1.3718E-02,2.355E-02
-1.3716E-02,2.355E-02
-1.3714E-02,2.395E-02
-1.3712E-02,2.395E-02
-1.3710E-02,2.355E-02
-1.3708E-02,2.355E-02
-1.3706E-02,2.355E-02
-1.3704E-02,2.355E-02
-1.3702E-02,2.395E-02
-1.3700E-02,2.355E-02
-1.3698E-02,2.355E-02
-1.3696E-02,2.315E-02
-1.3694E-02,2.355E-02
-1.3692E-02,2.355E-02
-1.3690E-02,2.395E-02
-1.3688E-02,2.355E-02
-1.3686E-02,2.355E-02
-1.3684E-02,2.355E-02
-1.3682E-02,2.395E-02
-1.3680E-02,2.355E-02
-1.3678E-02,2.355E-02
-1.3676E-02,2.395E-02
-1.3674E-02,2.395E-02
-1.3672E-02,2.355E-02
-1.3670E-02,2.355E-02
-1.3668E-02,2.355E-02
-1.3666E-02,2.355E-02
-1.3664E-02,2.355E-02
-1.3662E-02,2.355E-02
-1.3660E-02,2.355E-02
-1.3658E-02,2.355E-02
-1.3656E-02,2.355E-02
-1.3654E-02,2.355E-02
-1.3652E-02,2.395E-02
-1.3650E-02,2.395E-02
-1.3648E-02,2.355E-02
-1.3646E-02,2.395E-02
-1.3644E-02,2.395E-02
-1.3642E-02,2.355E-02
-1.3640E-02,2.355E-02
-1.3638E-02,2.355E-02
-1.3636E-02,2.355E-02
-1.3634E-02,2.395E-02
-1.3632E-02,2.395E-02
-1.3630E-02,2.355E-02
-1.3628E-02,2.355E-02
-1.3626E-02,2.395E-02
-1.3624E-02,2.355E-02
-1.3622E-02,2.355E-02
-1.3620E-02,2.355E-02
-1.3618E-02,2.355E-02
-1.3616E-02,2.355E-02
-1.3614E-02,2.395E-02
-1.3612E-02,2.355E-02
-1.3610E-02,2.395E-02
-1.3608E-02,2.395E-02
-1.3606E-02,2.355E-02
-1.3604E-02,2.355E-02
-1.3602E-02,2.355E-02
-1.3600E-02,2.395E-02
-1.3598E-02,2.355E-02
-1.3596E-02,2.395E-02
-1.3594E-02,2.355E-02
-1.3592E-02,2.355E-02
-1.3590E-02,2.355E-02
-1.3588E-02,2.355E-02
-1.3586E-02,2.355E-02
-1.3584E-02,2.355E-02
-1.3582E-02,2.355E-02
-1.3580E-02,2.315E-02
-1.3578E-02,2.355E-02
-1.3576E-02,2.355E-02
-1.3574E-02,2.355E-02
-1.3572E-02,2.315E-02
-1.3570E-02,2.355E-02
-1.3568E-02,2.355E-02
-1.3566E-02,2.355E-02
-1.3564E-02,2.355E-02
-1.3562E-02,2.355E-02
-1.3560E-02,2.355E-02
-1.3558E-02,2.395E-02
-1.3556E-02,2.355E-02
-1.3554E-02,2.395E-02
-1.3552E-02,2.315E-02
-1.3550E-02,2.315E-02
-1.3548E-02,2.355E-02
-1.3546E-02,2.355E-02
-1.3544E-02,2.355E-02
-1.3542E-02,2.355E-02
-1.3540E-02,2.355E-02
-1.3538E-02,2.355E-02
-1.3536E-02,2.355E-02
-1.3534E-02,2.355E-02
-1.3532E-02,2.355E-02
-1.3530E-02,2.355E-02
-1.3528E-02,2.355E-02
-1.3526E-02,2.355E-02
-1.3524E-02,2.395E-02
-1.3522E-02,2.355E-02
-1.3520E-02,2.355E-02
-1.3518E-02,2.355E-02
-1.3516E-02,2.355E-02
-1.3514E-02,2.355E-02
-1.3512E-02,2.355E-02
-1.3510E-02,2.355E-02
-1.3508E-02,2.355E-02
-1.3506E-02,2.355E-02
-1.3504E-02,2.355E-02
-1.3502E-02,2.355E-02
-1.3500E-02,2.315E-02
-1.3498E-02,2.355E-02
-1.3496E-02,2.355E-02
-1.3494E-02,2.355E-02
-1.3492E-02,2.355E-02
-1.3490E-02,2.355E-02
-1.3488E-02,2.395E-02
-1.3486E-02,2.355E-02
-1.3484E-02,2.355E-02
-1.3482E-02,2.355E-02
-1.3480E-02,2.355E-02
-1.3478E-02,2.355E-02
-1.3476E-02,2.395E-02
-1.3474E-02,2.355E-02
-1.3472E-02,2.355E-02
-1.3470E-02,2.355E-02
-1.3468E-02,2.355E-02
-1.3466E-02,2.355E-02
-1.3464E-02,2.355E-02
-1.3462E-02,2.395E-02
-1.3460E-02,2.355E-02
-1.3458E-02,2.355E-02
-1.3456E-02,2.395E-02
-1.3454E-02,2.355E-02
-1.3452E-02,2.355E-02
-1.3450E-02,2.395E-02
-1.3448E-02,2.355E-02
-1.3446E-02,2.355E-02
-1.3444E-02,2.355E-02
-1.3442E-02,2.355E-02
-1.3440E-02,2.355E-02
-1.3438E-02,2.355E-02
-1.3436E-02,2.355E-02
-1.3434E-02,2.355E-02
-1.3432E-02,2.355E-02
-1.3430E-02,2.355E-02
-1.3428E-02,2.315E-02
-1.3426E-02,2.355E-02
-1.3424E-02,2.355E-02
-1.3422E-02,2.355E-02
-1.3420E-02,2.395E-02
-1.3418E-02,2.355E-02
-1.3416E-02,2.315E-02
-1.3414E-02,2.355E-02
-1.3412E-02,2.355E-02
-1.3410E-02,2.395E-02
-1.3408E-02,2.355E-02
-1.3406E-02,2.355E-02
-1.3404E-02,2.355E-02
-1.3402E-02,2.355E-02
-1.3400E-02,2.355E-02
-1.3398E-02,2.355E-02
-1.3396E-02,2.355E-02
-1.3394E-02,2.355E-02
-1.3392E-02,2.355E-02
-1.3390E-02,2.355E-02
-1.3388E-02,2.355E-02
-1.3386E-02,2.355E-02
-1.3384E-02,2.315E-02
-1.3382E-02,2.355E-02
-1.3380E-02,2.395E-02
-1.3378E-02,2.395E-02
-1.3376E-02,2.395E-02
-1.3374E-02,2.355E-02
-1.3372E-02,2.355E-02
-1.3370E-02,2.395E-02
-1.3368E-02,2.355E-02
-1.3366E-02,2.395E-02
-1.3364E-02,2.355E-02
-1.3362E-02,2.355E-02
-1.3360E-02,2.355E-02
-1.3358E-02,2.395E-02
-1.3356E-02,2.395E-02
-1.3354E-02,2.355E-02
-1.3352E-02,2.355E-02
-1.3350E-02,2.355E-02
-1.3348E-02,2.355E-02
-1.3346E-02,2.355E-02
-1.3344E-02,2.355E-02
-1.3342E-02,2.355E-02
-1.3340E-02,2.355E-02
-1.3338E-02,2.355E-02
-1.3336E-02,2.395E-02
-1.3334E-02,2.355E-02
-1.3332E-02,2.355E-02
-1.3330E-02,2.395E-02
-1.3328E-02,2.355E-02
-1.3326E-02,2.395E-02
-1.3324E-02,2.355E-02
-1.3322E-02,2.395E-02
-1.3320E-02,2.355E-02
-1.3318E-02,2.395E-02
-1.3316E-02,2.355E-02
-1.3314E-02,2.395E-02
-1.3312E-02,2.355E-02
-1.3310E-02,2.395E-02
-1.3308E-02,2.355E-02
-1.3306E-02,2.395E-02
-1.3304E-02,2.395E-02
-1.3302E-02,2.355E-02
-1.3300E-02,2.355E-02
-1.3298E-02,2.355E-02
-1.3296E-02,2.355E-02
-1.3294E-02,2.395E-02
-1.3292E-02,2.395E-02
-1.3290E-02,2.355E-02
-1.3288E-02,2.355E-02
-1.3286E-02,2.395E-02
-1.3284E-02,2.395E-02
-1.3282E-02,2.355E-02
-1.3280E-02,2.395E-02
-1.3278E-02,2.355E-02
-1.3276E-02,2.355E-02
-1.3274E-02,2.355E-02
-1.3272E-02,2.355E-02
-1.3270E-02,2.355E-02
-1.3268E-02,2.355E-02
-1.3266E-02,2.355E-02
-1.3264E-02,2.355E-02
-1.3262E-02,2.355E-02
-1.3260E-02,2.395E-02
-1.3258E-02,2.355E-02
-1.3256E-02,2.355E-02
-1.3254E-02,2.355E-02
-1.3252E-02,2.355E-02
-1.3250E-02,2.355E-02
-1.3248E-02,2.355E-02
-1.3246E-02,2.355E-02
-1.3244E-02,2.355E-02
-1.3242E-02,2.355E-02
-1.3240E-02,2.395E-02
-1.3238E-02,2.355E-02
-1.3236E-02,2.395E-02
-1.3234E-02,2.355E-02
-1.3232E-02,2.355E-02
-1.3230E-02,2.355E-02
-1.3228E-02,2.355E-02
-1.3226E-02,2.355E-02
-1.3224E-02,2.355E-02
-1.3222E-02,2.355E-02
-1.3220E-02,2.355E-02
-1.3218E-02,2.355E-02
-1.3216E-02,2.395E-02
-1.3214E-02,2.355E-02
-1.3212E-02,2.355E-02
-1.3210E-02,2.355E-02
-1.3208E-02,2.395E-02
-1.3206E-02,2.395E-02
-1.3204E-02,2.355E-02
-1.3202E-02,2.355E-02
-1.3200E-02,2.355E-02
-1.3198E-02,2.355E-02
-1.3196E-02,2.395E-02
-1.3194E-02,2.355E-02
-1.3192E-02,2.315E-02
-1.3190E-02,2.395E-02
-1.3188E-02,2.355E-02
-1.3186E-02,2.355E-02
-1.3184E-02,2.395E-02
-1.3182E-02,2.355E-02
-1.3180E-02,2.355E-02
-1.3178E-02,2.355E-02
-1.3176E-02,2.355E-02
-1.3174E-02,2.355E-02
-1.3172E-02,2.355E-02
-1.3170E-02,2.355E-02
-1.3168E-02,2.395E-02
-1.3166E-02,2.355E-02
-1.3164E-02,2.355E-02
-1.3162E-02,2.355E-02
-1.3160E-02,2.355E-02
-1.3158E-02,2.355E-02
-1.3156E-02,2.355E-02
-1.3154E-02,2.355E-02
-1.3152E-02,2.355E-02
-1.3150E-02,2.355E-02
-1.3148E-02,2.355E-02
-1.3146E-02,2.355E-02
-1.3144E-02,2.355E-02
-1.3142E-02,2.355E-02
-1.3140E-02,2.355E-02
-1.3138E-02,2.355E-02
-1.3136E-02,2.355E-02
-1.3134E-02,2.355E-02
-1.3132E-02,2.355E-02
-1.3130E-02,2.355E-02
-1.3128E-02,2.355E-02
-1.3126E-02,2.355E-02
-1.3124E-02,2.355E-02
-1.3122E-02,2.355E-02
-1.3120E-02,2.355E-02
-1.3118E-02,2.355E-02
-1.3116E-02,2.355E-02
-1.3114E-02,2.355E-02
-1.3112E-02,2.315E-02
-1.3110E-02,2.355E-02
-1.3108E-02,2.355E-02
-1.3106E-02,2.355E-02
-1.3104E-02,2.355E-02
-1.3102E-02,2.355E-02
-1.3100E-02,2.355E-02
-1.3098E-02,2.355E-02
-1.3096E-02,2.355E-02
-1.3094E-02,2.315E-02
-1.3092E-02,2.355E-02
-1.3090E-02,2.395E-02
-1.3088E-02,2.355E-02
-1.3086E-02,2.395E-02
-1.3084E-02,2.395E-02
-1.3082E-02,2.395E-02
-1.3080E-02,2.355E-02
-1.3078E-02,2.315E-02
-1.3076E-02,2.395E-02
-1.3074E-02,2.355E-02
-1.3072E-02,2.355E-02
-1.3070E-02,2.395E-02
-1.3068E-02,2.395E-02
-1.3066E-02,2.355E-02
-1.3064E-02,2.355E-02
-1.3062E-02,2.355E-02
-1.3060E-02,2.355E-02
-1.3058E-02,2.355E-02
-1.3056E-02,2.395E-02
-1.3054E-02,2.355E-02
-1.3052E-02,2.355E-02
-1.3050E-02,2.395E-02
-1.3048E-02,2.395E-02
-1.3046E-02,2.355E-02
-1.3044E-02,2.355E-02
-1.3042E-02,2.355E-02
-1.3040E-02,2.355E-02
-1.3038E-02,2.395E-02
-1.3036E-02,2.355E-02
-1.3034E-02,2.355E-02
-1.3032E-02,2.395E-02
-1.3030E-02,2.395E-02
-1.3028E-02,2.355E-02
-1.3026E-02,2.355E-02
-1.3024E-02,2.355E-02
-1.3022E-02,2.355E-02
-1.3020E-02,2.355E-02
-1.3018E-02,2.395E-02
-1.3016E-02,2.355E-02
-1.3014E-02,2.355E-02
-1.3012E-02,2.355E-02
-1.3010E-02,2.355E-02
-1.3008E-02,2.355E-02
-1.3006E-02,2.355E-02
-1.3004E-02,2.355E-02
-1.3002E-02,2.355E-02
-1.3000E-02,2.355E-02
-1.2998E-02,2.395E-02
-1.2996E-02,2.355E-02
-1.2994E-02,2.395E-02
-1.2992E-02,2.355E-02
-1.2990E-02,2.355E-02
-1.2988E-02,2.355E-02
-1.2986E-02,2.355E-02
-1.2984E-02,2.395E-02
-1.2982E-02,2.355E-02
-1.2980E-02,2.355E-02
-1.2978E-02,2.355E-02
-1.2976E-02,2.355E-02
-1.2974E-02,2.395E-02
-1.2972E-02,2.395E-02
-1.2970E-02,2.395E-02
-1.2968E-02,2.355E-02
-1.2966E-02,2.355E-02
-1.2964E-02,2.355E-02
-1.2962E-02,2.355E-02
-1.2960E-02,2.395E-02
-1.2958E-02,2.355E-02
-1.2956E-02,2.395E-02
-1.2954E-02,2.355E-02
-1.2952E-02,2.355E-02
-1.2950E-02,2.395E-02
-1.2948E-02,2.355E-02
-1.2946E-02,2.355E-02
-1.2944E-02,2.355E-02
-1.2942E-02,2.395E-02
-1.2940E-02,2.315E-02
-1.2938E-02,2.355E-02
-1.2936E-02,2.355E-02
-1.2934E-02,2.355E-02
-1.2932E-02,2.355E-02
-1.2930E-02,2.355E-02
-1.2928E-02,2.355E-02
-1.2926E-02,2.355E-02
-1.2924E-02,2.395E-02
-1.2922E-02,2.355E-02
-1.2920E-02,2.395E-02
-1.2918E-02,2.355E-02
-1.2916E-02,2.355E-02
-1.2914E-02,2.355E-02
-1.2912E-02,2.355E-02
-1.2910E-02,2.395E-02
-1.2908E-02,2.355E-02
-1.2906E-02,2.355E-02
-1.2904E-02,2.355E-02
-1.2902E-02,2.355E-02
-1.2900E-02,2.395E-02
-1.2898E-02,2.355E-02
-1.2896E-02,2.355E-02
-1.2894E-02,2.355E-02
-1.2892E-02,2.355E-02
-1.2890E-02,2.355E-02
-1.2888E-02,2.315E-02
-1.2886E-02,2.355E-02
-1.2884E-02,2.355E-02
-1.2882E-02,2.355E-02
-1.2880E-02,2.355E-02
-1.2878E-02,2.395E-02
-1.2876E-02,2.355E-02
-1.2874E-02,2.355E-02
-1.2872E-02,2.355E-02
-1.2870E-02,2.355E-02
-1.2868E-02,2.355E-02
-1.2866E-02,2.395E-02
-1.2864E-02,2.355E-02
-1.2862E-02,2.395E-02
-1.2860E-02,2.355E-02
-1.2858E-02,2.395E-02
-1.2856E-02,2.355E-02
-1.2854E-02,2.355E-02
-1.2852E-02,2.355E-02
-1.2850E-02,2.355E-02
-1.2848E-02,2.395E-02
-1.2846E-02,2.355E-02
-1.2844E-02,2.355E-02
-1.2842E-02,2.395E-02
-1.2840E-02,2.355E-02
-1.2838E-02,2.355E-02
-1.2836E-02,2.395E-02
-1.2834E-02,2.355E-02
-1.2832E-02,2.355E-02
-1.2830E-02,2.355E-02
-1.2828E-02,2.355E-02
-1.2826E-02,2.355E-02
-1.2824E-02,2.355E-02
-1.2822E-02,2.395E-02
-1.2820E-02,2.355E-02
-1.2818E-02,2.355E-02
-1.2816E-02,2.395E-02
-1.2814E-02,2.395E-02
-1.2812E-02,2.315E-02
-1.2810E-02,2.355E-02
-1.2808E-02,2.355E-02
-1.2806E-02,2.355E-02
-1.2804E-02,2.355E-02
-1.2802E-02,2.355E-02
-1.2800E-02,2.395E-02
-1.2798E-02,2.355E-02
-1.2796E-02,2.355E-02
-1.2794E-02,2.355E-02
-1.2792E-02,2.355E-02
-1.2790E-02,2.395E-02
-1.2788E-02,2.355E-02
-1.2786E-02,2.315E-02
-1.2784E-02,2.395E-02
-1.2782E-02,2.395E-02
-1.2780E-02,2.355E-02
-1.2778E-02,2.355E-02
-1.2776E-02,2.355E-02
-1.2774E-02,2.355E-02
-1.2772E-02,2.355E-02
-1.2770E-02,2.355E-02
-1.2768E-02,2.355E-02
-1.2766E-02,2.355E-02
-1.2764E-02,2.355E-02
-1.2762E-02,2.395E-02
-1.2760E-02,2.355E-02
-1.2758E-02,2.355E-02
-1.2756E-02,2.355E-02
-1.2754E-02,2.395E-02
-1.2752E-02,2.355E-02
-1.2750E-02,2.355E-02
-1.2748E-02,2.355E-02
-1.2746E-02,2.355E-02
-1.2744E-02,2.355E-02
-1.2742E-02,2.355E-02
-1.2740E-02,2.395E-02
-1.2738E-02,2.355E-02
-1.2736E-02,2.395E-02
-1.2734E-02,2.355E-02
-1.2732E-02,2.395E-02
-1.2730E-02,2.355E-02
-1.2728E-02,2.395E-02
-1.2726E-02,2.355E-02
-1.2724E-02,2.355E-02
-1.2722E-02,2.355E-02
-1.2720E-02,2.395E-02
-1.2718E-02,2.355E-02
-1.2716E-02,2.355E-02
-1.2714E-02,2.355E-02
-1.2712E-02,2.395E-02
-1.2710E-02,2.395E-02
-1.2708E-02,2.395E-02
-1.2706E-02,2.355E-02
-1.2704E-02,2.355E-02
-1.2702E-02,2.355E-02
-1.2700E-02,2.395E-02
-1.2698E-02,2.395E-02
-1.2696E-02,2.395E-02
-1.2694E-02,2.355E-02
-1.2692E-02,2.315E-02
-1.2690E-02,2.355E-02
-1.2688E-02,2.315E-02
-1.2686E-02,2.355E-02
-1.2684E-02,2.355E-02
-1.2682E-02,2.355E-02
-1.2680E-02,2.355E-02
-1.2678E-02,2.355E-02
-1.2676E-02,2.395E-02
-1.2674E-02,2.355E-02
-1.2672E-02,2.355E-02
-1.2670E-02,2.355E-02
-1.2668E-02,2.395E-02
-1.2666E-02,2.355E-02
-1.2664E-02,2.395E-02
-1.2662E-02,2.355E-02
-1.2660E-02,2.355E-02
-1.2658E-02,2.395E-02
-1.2656E-02,2.395E-02
-1.2654E-02,2.395E-02
-1.2652E-02,2.395E-02
-1.2650E-02,2.395E-02
-1.2648E-02,2.355E-02
-1.2646E-02,2.355E-02
-1.2644E-02,2.395E-02
-1.2642E-02,2.355E-02
-1.2640E-02,2.355E-02
-1.2638E-02,2.355E-02
-1.2636E-02,2.395E-02
-1.2634E-02,2.395E-02
-1.2632E-02,2.355E-02
-1.2630E-02,2.355E-02
-1.2628E-02,2.355E-02
-1.2626E-02,2.395E-02
-1.2624E-02,2.395E-02
-1.2622E-02,2.355E-02
-1.2620E-02,2.355E-02
-1.2618E-02,2.395E-02
-1.2616E-02,2.355E-02
-1.2614E-02,2.355E-02
-1.2612E-02,2.355E-02
-1.2610E-02,2.355E-02
-1.2608E-02,2.355E-02
-1.2606E-02,2.355E-02
-1.2604E-02,2.355E-02
-1.2602E-02,2.395E-02
-1.2600E-02,2.395E-02
-1.2598E-02,2.355E-02
-1.2596E-02,2.355E-02
-1.2594E-02,2.355E-02
-1.2592E-02,2.355E-02
-1.2590E-02,2.355E-02
-1.2588E-02,2.395E-02
-1.2586E-02,2.355E-02
-1.2584E-02,2.355E-02
-1.2582E-02,2.355E-02
-1.2580E-02,2.355E-02
-1.2578E-02,2.355E-02
-1.2576E-02,2.355E-02
-1.2574E-02,2.355E-02
-1.2572E-02,2.355E-02
-1.2570E-02,2.355E-02
-1.2568E-02,2.355E-02
-1.2566E-02,2.395E-02
-1.2564E-02,2.395E-02
-1.2562E-02,2.395E-02
-1.2560E-02,2.355E-02
-1.2558E-02,2.355E-02
-1.2556E-02,2.395E-02
-1.2554E-02,2.395E-02
-1.2552E-02,2.395E-02
-1.2550E-02,2.395E-02
-1.2548E-02,2.395E-02
-1.2546E-02,2.355E-02
-1.2544E-02,2.355E-02
-1.2542E-02,2.355E-02
-1.2540E-02,2.355E-02
-1.2538E-02,2.355E-02
-1.2536E-02,2.355E-02
-1.2534E-02,2.355E-02
-1.2532E-02,2.355E-02
-1.2530E-02,2.355E-02
-1.2528E-02,2.355E-02
-1.2526E-02,2.395E-02
-1.2524E-02,2.355E-02
-1.2522E-02,2.355E-02
-1.2520E-02,2.355E-02
-1.2518E-02,2.395E-02
-1.2516E-02,2.355E-02
-1.2514E-02,2.355E-02
-1.2512E-02,2.355E-02
-1.2510E-02,2.355E-02
-1.2508E-02,2.355E-02
-1.2506E-02,2.355E-02
-1.2504E-02,2.395E-02
-1.2502E-02,2.395E-02
-1.2500E-02,2.355E-02
-1.2498E-02,2.355E-02
-1.2496E-02,2.355E-02
-1.2494E-02,2.395E-02
-1.2492E-02,2.395E-02
-1.2490E-02,2.395E-02
-1.2488E-02,2.355E-02
-1.2486E-02,2.395E-02
-1.2484E-02,2.355E-02
-1.2482E-02,2.395E-02
-1.2480E-02,2.355E-02
-1.2478E-02,2.355E-02
-1.2476E-02,2.395E-02
-1.2474E-02,2.355E-02
-1.2472E-02,2.395E-02
-1.2470E-02,2.355E-02
-1.2468E-02,2.355E-02
-1.2466E-02,2.355E-02
-1.2464E-02,2.355E-02
-1.2462E-02,2.355E-02
-1.2460E-02,2.395E-02
-1.2458E-02,2.395E-02
-1.2456E-02,2.355E-02
-1.2454E-02,2.355E-02
-1.2452E-02,2.355E-02
-1.2450E-02,2.355E-02
-1.2448E-02,2.355E-02
-1.2446E-02,2.355E-02
-1.2444E-02,2.355E-02
-1.2442E-02,2.355E-02
-1.2440E-02,2.355E-02
-1.2438E-02,2.355E-02
-1.2436E-02,2.395E-02
-1.2434E-02,2.355E-02
-1.2432E-02,2.355E-02
-1.2430E-02,2.355E-02
-1.2428E-02,2.355E-02
-1.2426E-02,2.355E-02
-1.2424E-02,2.355E-02
-1.2422E-02,2.395E-02
-1.2420E-02,2.355E-02
-1.2418E-02,2.395E-02
-1.2416E-02,2.355E-02
-1.2414E-02,2.395E-02
-1.2412E-02,2.355E-02
-1.2410E-02,2.355E-02
-1.2408E-02,2.355E-02
-1.2406E-02,2.355E-02
-1.2404E-02,2.355E-02
-1.2402E-02,2.355E-02
-1.2400E-02,2.355E-02
-1.2398E-02,2.355E-02
-1.2396E-02,2.355E-02
-1.2394E-02,2.355E-02
-1.2392E-02,2.355E-02
-1.2390E-02,2.355E-02
-1.2388E-02,2.355E-02
-1.2386E-02,2.355E-02
-1.2384E-02,2.395E-02
-1.2382E-02,2.355E-02
-1.2380E-02,2.355E-02
-1.2378E-02,2.355E-02
-1.2376E-02,2.355E-02
-1.2374E-02,2.355E-02
-1.2372E-02,2.355E-02
-1.2370E-02,2.355E-02
-1.2368E-02,2.355E-02
-1.2366E-02,2.395E-02
-1.2364E-02,2.355E-02
-1.2362E-02,2.355E-02
-1.2360E-02,2.355E-02
-1.2358E-02,2.355E-02
-1.2356E-02,2.395E-02
-1.2354E-02,2.355E-02
-1.2352E-02,2.355E-02
-1.2350E-02,2.355E-02
-1.2348E-02,2.395E-02
-1.2346E-02,2.355E-02
-1.2344E-02,2.355E-02
-1.2342E-02,2.355E-02
-1.2340E-02,2.395E-02
-1.2338E-02,2.355E-02
-1.2336E-02,2.355E-02
-1.2334E-02,2.395E-02
-1.2332E-02,2.355E-02
-1.2330E-02,2.355E-02
-1.2328E-02,2.355E-02
-1.2326E-02,2.355E-02
-1.2324E-02,2.395E-02
-1.2322E-02,2.355E-02
-1.2320E-02,2.355E-02
-1.2318E-02,2.355E-02
-1.2316E-02,2.355E-02
-1.2314E-02,2.355E-02
-1.2312E-02,2.395E-02
