[],CH1[]
-5.9990E-02,4.3906913008E-01
-5.9980E-02,4.3534720035E-01
-5.9970E-02,4.3281817801E-01
-5.9960E-02,4.2981939666E-01
-5.9950E-02,4.2556956431E-01
-5.9940E-02,4.2337109886E-01
-5.9930E-02,4.2179902199E-01
-5.9920E-02,4.1885451043E-01
-5.9910E-02,4.1528707595E-01
-5.9900E-02,4.1248226816E-01
-5.9890E-02,4.0943021265E-01
-5.9880E-02,4.0672884610E-01
-5.9870E-02,4.0405277099E-01
-5.9860E-02,4.0029041119E-01
-5.9850E-02,3.9727157026E-01
-5.9840E-02,3.9393184079E-01
-5.9830E-02,3.9056047222E-01
-5.9820E-02,3.8940714995E-01
-5.9810E-02,3.8605279875E-01
-5.9800E-02,3.8250547535E-01
-5.9790E-02,3.8001237220E-01
-5.9780E-02,3.7594867610E-01
-5.9770E-02,3.7426777545E-01
-5.9760E-02,3.7163217047E-01
-5.9750E-02,3.6801300678E-01
-5.9740E-02,3.6632541133E-01
-5.9730E-02,3.6277560076E-01
-5.9720E-02,3.6031641408E-01
-5.9710E-02,3.5687901501E-01
-5.9700E-02,3.5456228059E-01
-5.9690E-02,3.5164659670E-01
-5.9680E-02,3.4896874967E-01
-5.9670E-02,3.4538754222E-01
-5.9660E-02,3.4365728320E-01
-5.9650E-02,3.4108458448E-01
-5.9640E-02,3.3868586077E-01
-5.9630E-02,3.3519894501E-01
-5.9620E-02,3.3261954387E-01
-5.9610E-02,3.2927602832E-01
-5.9600E-02,3.2712400681E-01
-5.9590E-02,3.2307361828E-01
-5.9580E-02,3.2000235196E-01
-5.9570E-02,3.1842703832E-01
-5.9560E-02,3.1461924929E-01
-5.9550E-02,3.1293374429E-01
-5.9540E-02,3.0879002728E-01
-5.9530E-02,3.0753292426E-01
-5.9520E-02,3.0324209916E-01
-5.9510E-02,3.0140796402E-01
-5.9500E-02,2.9847677721E-01
-5.9490E-02,2.9512076470E-01
-5.9480E-02,2.9288259588E-01
-5.9470E-02,2.8897527376E-01
-5.9460E-02,2.8697128350E-01
-5.9450E-02,2.8416867487E-01
-5.9440E-02,2.8014030478E-01
-5.9430E-02,2.7776577197E-01
-5.9420E-02,2.7572971344E-01
-5.9410E-02,2.7255714592E-01
-5.9400E-02,2.7056742835E-01
-5.9390E-02,2.6747899398E-01
-5.9380E-02,2.6574715376E-01
-5.9370E-02,2.6201094562E-01
-5.9360E-02,2.5892767064E-01
-5.9350E-02,2.5569965268E-01
-5.9340E-02,2.5319002808E-01
-5.9330E-02,2.5046375155E-01
-5.9320E-02,2.4757318554E-01
-5.9310E-02,2.4508525322E-01
-5.9300E-02,2.4145553808E-01
-5.9290E-02,2.3963301678E-01
