[],CH1[]
-5.9990E-02,3.8263303924E-02
-5.9980E-02,3.5404464753E-02
-5.9970E-02,3.1159980604E-02
-5.9960E-02,2.8809652047E-02
-5.9950E-02,2.6120452472E-02
-5.9940E-02,2.2606309315E-02
-5.9930E-02,1.9892380963E-02
-5.9920E-02,1.8304614240E-02
-5.9910E-02,1.4127783750E-02
-5.9900E-02,1.1869704114E-02
-5.9890E-02,9.1182505837E-03
-5.9880E-02,6.1116624587E-03
-5.9870E-02,3.1407017006E-03
-5.9860E-02,-3.5182738073E-04
-5.9850E-02,-2.9175966982E-03
-5.9840E-02,-5.2251968291E-03
-5.9830E-02,-8.6461907965E-03
-5.9820E-02,-1.1169031416E-02
-5.9810E-02,-1.3850153370E-02
-5.9800E-02,-1.8155129084E-02
-5.9790E-02,-1.9680632315E-02
-5.9780E-02,-2.1988509011E-02
-5.9770E-02,-2.6889864988E-02
-5.9760E-02,-2.8738721048E-02
-5.9750E-02,-3.1367747586E-02
-5.9740E-02,-3.4285113752E-02
-5.9730E-02,-3.6422666115E-02
-5.9720E-02,-3.9433816618E-02
-5.9710E-02,-4.2009212324E-02
-5.9700E-02,-4.4642120317E-02
-5.9690E-02,-4.9259124931E-02
-5.9680E-02,-5.0932665126E-02
-5.9670E-02,-5.3298366913E-02
-5.9660E-02,-5.6763939435E-02
-5.9650E-02,-5.9559403130E-02
-5.9640E-02,-6.2250798064E-02
-5.9630E-02,-6.5677634240E-02
-5.9620E-02,-6.7407363021E-02
-5.9610E-02,-7.0890984784E-02
-5.9600E-02,-7.3609641453E-02
-5.9590E-02,-7.6580092949E-02
-5.9580E-02,-7.8983598388E-02
-5.9570E-02,-8.3075164669E-02
-5.9560E-02,-8.4854238468E-02
-5.9550E-02,-8.9688900182E-02
-5.9540E-02,-9.0877622849E-02
-5.9530E-02,-9.2495899522E-02
-5.9520E-02,-9.6196857949E-02
-5.9510E-02,-9.8910679489E-02
-5.9500E-02,-1.0129957464E-01
-5.9490E-02,-1.0363959016E-01
-5.9480E-02,-1.0751414593E-01
-5.9470E-02,-1.0907400433E-01
-5.9460E-02,-1.1271003470E-01
-5.9450E-02,-1.1562689542E-01
-5.9440E-02,-1.1765831908E-01
-5.9430E-02,-1.2063099073E-01
-5.9420E-02,-1.2300686632E-01
-5.9410E-02,-1.2577243995E-01
-5.9400E-02,-1.2967157763E-01
-5.9390E-02,-1.3164791325E-01
-5.9380E-02,-1.3450203364E-01
-5.9370E-02,-1.3722652489E-01
-5.9360E-02,-1.3908611742E-01
-5.9350E-02,-1.4309462057E-01
-5.9340E-02,-1.4622240163E-01
-5.9330E-02,-1.4883609118E-01
-5.9320E-02,-1.5109573484E-01
-5.9310E-02,-1.5489975304E-01
-5.9300E-02,-1.5673432878E-01
-5.9290E-02,-1.5999433489E-01
-5.9280E-02,-1.6258703215E-01
-5.9270E-02,-1.6466979402E-01
-5.9260E-02,-1.6901261916E-01
-5.9250E-02,-1.7081955742E-01
-5.9240E-02,-1.7412963715E-01
-5.9230E-02,-1.7707139640E-01
-5.9220E-02,-1.7935438982E-01
-5.9210E-02,-1.8155514600E-01
-5.9200E-02,-1.8466611951E-01
-5.9190E-02,-1.8818986235E-01
-5.9180E-02,-1.9202319269E-01
-5.9170E-02,-1.9483595603E-01
-5.9160E-02,-1.9681674531E-01
-5.9150E-02,-2.0123159194E-01
-5.9140E-02,-2.0326460443E-01
-5.9130E-02,-2.0482247728E-01
-5.9120E-02,-2.0737843328E-01
-5.9110E-02,-2.1098372291E-01
-5.9100E-02,-2.1366505086E-01
-5.9090E-02,-2.1645543529E-01
-5.9080E-02,-2.2032736845E-01
-5.9070E-02,-2.2207903937E-01
-5.9060E-02,-2.2702143387E-01
-5.9050E-02,-2.2878716576E-01
-5.9040E-02,-2.3184008911E-01
-5.9030E-02,-2.3460858098E-01
-5.9020E-02,-2.3652194167E-01
-5.9010E-02,-2.3963713805E-01
-5.9000E-02,-2.4375149333E-01
-5.8990E-02,-2.4618423652E-01
-5.8980E-02,-2.4935054793E-01
-5.8970E-02,-2.5244055968E-01
-5.8960E-02,-2.5515540355E-01
-5.8950E-02,-2.5926326050E-01
-5.8940E-02,-2.6073540374E-01
-5.8930E-02,-2.6388522613E-01
-5.8920E-02,-2.6608457468E-01
-5.8910E-02,-2.6949201503E-01
-5.8900E-02,-2.7226829843E-01
-5.8890E-02,-2.7542418046E-01
-5.8880E-02,-2.7703024247E-01
-5.8870E-02,-2.8015149658E-01
-5.8860E-02,-2.8407639873E-01
-5.8850E-02,-2.8654288292E-01
-5.8840E-02,-2.9001340692E-01
-5.8830E-02,-2.9233690480E-01
-5.8820E-02,-2.9374840199E-01
-5.8810E-02,-2.9841677150E-01
-5.8800E-02,-3.0015468090E-01
-5.8790E-02,-3.0327552112E-01
-5.8780E-02,-3.0605155656E-01
-5.8770E-02,-3.0885117446E-01
-5.8760E-02,-3.1236675004E-01
-5.8750E-02,-3.1580119272E-01
-5.8740E-02,-3.1639062642E-01
-5.8730E-02,-3.2058542986E-01
-5.8720E-02,-3.2341811355E-01
-5.8710E-02,-3.2636460112E-01
-5.8700E-02,-3.2857032785E-01
-5.8690E-02,-3.3216915157E-01
