# SCAN started at: 2018-05-22 12:17:47
# Mass_Scan Elen: _70
# ----------------------------------------
# 
38	6.358e-06
38.3	6.358e-06
38.6	6.358e-06
38.9	6.358e-06
39.2	6.358e-06
39.5	6.358e-06
39.8	6.358e-06
40.1	6.358e-06
40.4	6.358e-06
40.7	6.358e-06
41	6.344e-06
41.3	6.344e-06
41.6	6.344e-06
41.9	6.344e-06
42.2	6.344e-06
42.5	6.344e-06
42.8	6.344e-06
43.1	6.344e-06
43.4	6.344e-06
43.7	6.344e-06
44	6.329e-06
44.3	6.329e-06
44.6	6.329e-06
44.9	6.329e-06
45.2	6.329e-06
45.5	6.329e-06
45.8	6.329e-06
46.1	6.329e-06
46.4	6.329e-06
46.7	6.329e-06
47	6.268e-06
47.3	6.268e-06
47.6	6.268e-06
47.9	6.268e-06
48.2	6.268e-06
48.5	6.268e-06
48.8	6.268e-06
49.1	6.268e-06
49.4	6.268e-06
49.7	6.268e-06
50	6.23e-06
50.3	6.23e-06
50.6	6.23e-06
50.9	6.23e-06
51.2	6.23e-06
51.5	6.23e-06
51.8	6.23e-06
52.1	6.23e-06
52.4	6.23e-06
52.7	6.23e-06
53	6.393e-06
53.3	6.393e-06
53.6	6.393e-06
53.9	6.393e-06
54.2	6.393e-06
54.5	6.393e-06
54.8	6.393e-06
55.1	6.393e-06
55.4	6.393e-06
55.7	6.393e-06
56	6.361e-06
56.3	6.361e-06
56.6	6.361e-06
56.9	6.361e-06
57.2	6.361e-06
57.5	6.361e-06
57.8	6.361e-06
58.1	6.361e-06
58.4	6.361e-06
58.7	6.361e-06
59	6.38e-06
59.3	6.38e-06
59.6	6.38e-06
59.9	6.38e-06
60.2	6.38e-06
60.5	6.38e-06
60.8	6.38e-06
61.1	6.38e-06
61.4	6.38e-06
61.7	6.38e-06
62	6.465e-06
62.3	6.465e-06
62.6	6.465e-06
62.9	6.465e-06
63.2	6.465e-06
63.5	6.465e-06
63.8	6.465e-06
64.1	6.465e-06
64.4	6.465e-06
64.7	6.465e-06
65	6.385e-06
65.3	6.385e-06
65.6	6.385e-06
65.9	6.385e-06
66.2	6.385e-06
66.5	6.385e-06
66.8	6.385e-06
67.1	6.385e-06
67.4	6.385e-06
67.7	6.385e-06
68	6.353e-06
68.3	6.353e-06
68.6	6.353e-06
68.9	6.353e-06
69.2	6.353e-06
69.5	6.353e-06
69.8	6.353e-06
70.1	6.353e-06
70.4	6.353e-06
70.7	6.353e-06
71	6.302e-06
71.3	6.302e-06
71.6	6.302e-06
71.9	6.302e-06
72.2	6.302e-06
72.5	6.302e-06
72.8	6.302e-06
73.1	6.302e-06
73.4	6.302e-06
73.7	6.302e-06
74	6.381e-06
74.3	6.381e-06
74.6	6.381e-06
74.9	6.381e-06
75.2	6.381e-06
75.5	6.381e-06
75.8	6.381e-06
76.1	6.381e-06
76.4	6.381e-06
76.7	6.381e-06
77	6.366e-06
77.3	6.366e-06
77.6	6.366e-06
77.9	6.366e-06
78.2	6.366e-06
