# SCAN started at: 2018-05-22 15:52:29
# Elen_Scan Mass: 40.6 Resolution: 30
# ----------------------------------------
# 
20.18	1.6	0	0	0	2	2	4	4	4	0	2	6	0	0	4	4	0	0	0	0	0
20.2	3.1	2	4	0	0	0	6	6	2	2	4	2	2	2	4	2	4	6	0	8	6
20.22	1.6	2	0	4	0	0	4	0	2	0	0	0	2	0	0	0	2	2	10	4	0
20.24	2.6	2	0	4	0	4	4	8	2	0	0	4	4	2	2	0	2	6	2	4	2
20.26	1.7	0	4	4	4	2	0	0	2	0	4	0	2	6	0	0	0	6	0	0	0
20.28	2.2	0	4	2	4	2	6	2	2	4	0	4	0	0	0	2	0	0	6	4	2
20.3	4.1	10	4	2	4	2	8	2	0	6	2	2	0	6	4	4	4	0	0	2	20
20.32	0.9	2	0	0	0	2	0	0	2	0	4	0	2	2	0	0	0	0	2	2	0
20.34	2.5	2	2	2	0	4	4	6	0	2	8	2	2	4	2	0	0	0	4	2	4
20.36	3.6	4	2	2	2	2	2	2	6	2	4	8	4	8	2	4	2	0	10	2	4
20.38	2	2	6	2	2	2	6	0	0	2	0	6	2	2	0	0	2	2	2	0	2
20.4	2.4	0	2	4	8	0	4	0	2	2	0	2	6	2	4	2	0	2	2	4	2
20.42	2.9	0	2	0	8	0	2	6	2	2	4	2	2	6	2	4	2	2	6	6	0
20.44	2.8	8	6	2	0	4	6	10	2	4	0	2	2	4	0	2	0	0	2	0	2
20.46	4	2	4	4	10	2	10	0	2	0	0	6	12	8	4	0	0	4	2	8	2
20.48	3.6	0	2	2	10	0	2	6	10	0	2	2	2	6	4	2	10	2	4	2	4
20.5	3	4	0	10	4	4	2	2	4	0	2	2	0	2	0	8	2	4	4	0	6
20.52	2.9	0	4	2	0	4	2	0	6	4	8	2	0	6	2	6	4	2	2	4	0
20.54	2.6	2	0	2	2	4	6	2	2	12	6	0	2	0	2	2	0	0	2	2	4
20.56	3.4	0	2	2	0	0	4	4	0	10	0	0	10	2	8	0	6	8	6	6	0
20.58	3.4	6	4	2	4	0	6	6	6	2	2	4	2	4	6	2	6	4	2	0	0
20.6	3.6	4	2	8	2	4	4	4	4	0	2	2	2	10	0	4	6	8	4	0	2
20.62	5	12	4	0	8	12	4	4	2	2	8	0	0	12	10	2	2	0	8	6	4
20.64	4.4	4	2	0	4	6	4	4	12	2	2	8	2	4	6	2	6	0	8	6	6
20.66	4.4	12	2	6	4	4	0	8	0	8	6	0	4	2	0	8	12	4	4	0	4
20.68	5.8	4	10	12	8	10	12	2	2	10	2	6	6	6	0	10	0	2	6	4	4
20.7	5.3	2	4	6	20	2	8	2	2	0	8	8	6	6	4	4	4	8	6	2	4
20.72	6.2	10	6	12	4	0	2	4	6	0	0	6	8	6	6	8	6	6	20	6	8
20.74	5.9	2	2	8	2	10	2	4	6	10	16	2	12	6	4	6	10	8	0	4	4
20.76	5.7	0	0	4	4	4	8	6	4	0	4	10	8	6	2	14	10	8	6	6	10
20.78	5.1	10	0	4	2	2	6	8	6	2	6	16	12	0	4	2	6	4	6	4	2
20.8	6.6	12	4	8	4	6	16	2	2	8	4	8	8	6	10	0	2	12	8	2	10
20.82	5.5	6	4	0	6	6	6	2	2	4	10	6	4	6	10	2	4	2	6	12	12
20.84	5.8	2	4	0	12	6	14	6	8	4	2	2	4	4	10	4	2	4	8	14	6
20.86	4.5	4	2	2	6	6	4	8	6	2	2	6	4	0	6	2	2	8	8	8	4
20.88	7	6	6	2	10	8	6	14	8	4	4	4	12	4	2	10	10	16	8	0	6
20.9	5.4	2	2	10	2	0	14	4	2	2	10	4	2	2	8	10	14	12	6	0	2
20.92	8.3	4	8	6	24	4	8	6	10	16	8	10	2	6	8	4	4	8	18	10	2
20.94	7	0	6	10	14	12	6	4	10	10	6	6	8	2	0	8	4	4	4	16	10
20.96	6.6	8	12	10	8	2	4	2	2	8	8	16	4	8	6	2	8	4	4	12	4
20.98	7.3	8	6	8	4	8	8	6	12	8	6	4	10	10	8	2	10	6	12	4	6
21	6.3	0	6	6	0	6	12	4	2	6	6	10	4	16	2	6	6	4	2	18	10
21.02	7.9	6	6	12	2	6	10	10	8	6	12	14	6	4	4	10	14	4	10	6	8
21.04	7.6	2	2	8	8	10	4	4	8	18	12	16	4	0	0	6	6	10	14	10	10
21.06	9.6	6	14	10	6	14	10	10	12	12	8	18	6	6	10	6	8	6	6	20	4
21.08	10.3	10	4	4	4	2	18	12	14	16	12	8	16	14	10	14	8	14	12	6	8
21.1	7.8	8	2	6	4	22	20	6	8	6	6	12	2	8	4	0	12	4	8	8	10
21.12	10.5	10	8	12	2	14	12	22	16	20	8	10	14	4	4	6	6	6	10	16	10
21.14	9.6	10	4	10	8	14	4	16	14	8	14	4	2	12	14	18	8	0	2	20	10
21.16	9.5	14	18	6	6	16	4	12	6	16	4	6	10	10	8	12	10	2	12	6	12
21.18	9.6	20	0	8	8	12	14	4	10	8	14	6	4	14	12	18	10	8	10	6	6
21.2	8.1	2	8	6	12	14	2	2	10	8	8	12	14	10	4	6	12	10	6	4	12
21.22	9.1	4	12	12	8	4	4	14	16	12	12	14	4	10	6	6	10	6	18	4	6
21.24	9	2	10	16	8	8	6	18	8	14	6	4	4	14	4	10	8	6	6	8	20
21.26	11.7	6	10	14	8	6	16	16	20	14	10	14	4	26	6	12	10	8	10	22	2
21.28	10	10	12	4	8	18	2	12	20	10	10	12	16	12	6	6	12	10	8	0	12
21.3	11	16	16	8	6	4	10	20	14	14	12	12	12	8	12	8	8	8	8	12	12
21.32	10.5	10	12	8	8	10	6	12	16	12	16	6	6	0	18	16	14	16	14	6	4
21.34	11.7	10	16	12	6	26	14	4	14	16	2	10	16	4	12	4	10	10	10	10	28
21.36	8.9	18	10	10	16	10	12	8	6	12	4	10	10	10	2	4	12	0	0	12	12
21.38	12.2	14	8	8	16	16	8	16	14	8	16	8	14	14	12	2	24	8	18	12	8
21.4	11.1	20	10	10	18	12	14	4	6	22	18	8	0	16	10	14	4	10	14	4	8
21.42	11.8	4	8	18	16	30	16	12	10	12	14	12	10	14	8	4	8	10	10	14	6
21.44	13.3	6	8	16	14	28	22	4	30	8	16	0	20	6	10	8	16	6	22	12	14
21.46	12.2	14	4	4	18	14	16	6	12	8	22	14	18	10	4	14	8	22	4	20	12
21.48	12	16	10	18	12	10	10	8	10	4	10	10	8	10	12	14	12	6	22	22	16
21.5	10.2	4	6	10	8	6	16	8	12	20	14	6	8	20	14	2	16	6	12	6	10
21.52	14.1	12	18	14	8	18	22	16	2	16	12	14	8	16	28	16	6	20	22	4	10
21.54	13.2	4	16	14	6	16	20	12	16	12	8	14	12	18	20	14	16	16	14	12	4
21.56	11.9	14	14	10	8	6	16	20	14	8	8	14	12	12	10	10	12	14	16	10	10
21.58	15.7	18	10	16	20	16	14	10	14	12	16	16	12	14	30	18	6	18	20	18	16
21.6	14	14	10	8	6	12	12	18	12	12	12	2	22	24	12	16	24	14	22	12	16
21.62	13.8	10	14	16	14	14	10	8	12	14	14	16	14	14	0	20	16	20	18	12	20
21.64	15.1	10	16	32	18	18	16	28	16	18	8	8	8	14	16	2	14	12	20	10	18
21.66	14	14	8	20	6	10	22	8	16	16	10	12	28	6	16	16	8	12	20	14	18
21.68	13.5	8	12	14	4	12	20	10	16	18	12	10	16	20	14	6	10	10	22	18	18
21.7	13.1	14	12	8	24	14	20	12	8	16	12	16	6	16	20	18	8	16	14	0	8
21.72	15.8	22	20	18	20	10	12	6	14	12	18	18	10	16	16	18	16	12	12	18	28
21.74	14.4	14	22	10	6	26	22	16	20	6	20	12	12	10	8	8	12	20	18	18	8
21.76	16	16	22	12	10	24	28	4	12	6	20	18	12	8	20	8	16	36	22	12	14
21.78	14.8	18	20	6	10	14	6	10	24	20	16	32	20	8	10	16	8	20	8	10	20
21.8	15.7	14	16	26	14	20	14	22	30	8	26	14	4	20	12	8	8	8	12	6	32
21.82	12.9	16	18	20	8	12	14	10	14	12	8	6	8	18	16	20	4	8	10	16	20
21.84	15.9	12	12	32	36	22	16	8	18	22	10	26	14	16	4	12	14	16	12	10	6
21.86	16.7	10	16	16	10	16	14	12	20	20	14	10	24	20	14	16	24	20	24	10	24
21.88	16.1	22	12	18	18	18	6	18	8	16	16	14	20	24	14	6	6	18	24	20	24
21.9	16.9	10	28	26	8	12	16	26	14	20	12	14	14	18	22	22	20	12	14	18	12
21.92	16.9	30	18	22	16	14	8	14	16	20	24	26	24	30	8	10	10	8	18	10	12
21.94	16.7	18	16	20	32	20	12	12	18	12	12	20	16	14	16	14	28	14	8	12	20
21.96	16.8	12	14	12	22	14	12	6	28	18	8	24	14	8	30	4	20	20	20	30	20
21.98	17.2	16	22	18	14	24	8	18	26	24	10	16	6	18	16	16	28	18	20	10	16
22	17.8	10	20	18	24	12	28	26	12	10	20	10	30	18	16	14	12	10	44	16	6
22.02	16.7	18	26	14	26	22	26	14	14	12	18	24	12	22	16	14	8	10	16	6	16
22.04	16.6	12	10	18	30	14	14	26	16	18	22	10	20	28	14	10	10	12	18	8	22
22.06	21.5	24	24	16	22	20	20	18	8	28	28	28	28	30	18	16	20	26	10	20	26
22.08	18	20	16	18	10	20	28	26	18	32	10	6	26	24	20	12	16	12	22	8	16
22.1	19.4	14	24	16	6	12	22	8	16	24	24	18	38	32	14	2	24	10	32	26	26
22.12	17.2	10	8	20	14	22	22	12	8	16	26	18	14	24	6	22	14	20	22	28	18
22.14	21.1	36	18	10	18	34	24	14	30	12	40	20	16	20	16	16	28	8	20	26	16
22.16	21.5	24	24	18	18	18	20	20	12	22	28	22	30	12	16	24	34	28	16	20	24
22.18	21.6	22	26	26	24	16	24	16	32	38	36	32	18	24	6	8	24	22	8	10	20
22.2	21.5	34	22	30	30	22	28	10	22	20	24	20	18	18	8	22	12	18	28	20	24
22.22	20.5	18	16	18	26	26	24	16	36	16	22	30	14	16	10	16	24	14	32	18	18
22.24	20.9	14	8	28	24	44	22	26	10	28	20	18	28	20	16	22	26	22	20	4	18
22.26	21.9	18	26	16	20	18	14	22	24	28	28	18	22	22	14	22	16	32	28	26	24
22.28	19.9	20	26	8	20	12	16	20	34	24	18	26	20	20	18	26	18	18	16	20	18
22.3	22.2	24	34	14	6	32	24	26	20	30	18	18	24	22	32	24	10	30	22	10	24
22.32	21.8	20	34	26	30	20	20	24	24	30	28	16	14	28	16	14	20	12	20	10	30
22.34	21	16	22	4	18	32	16	14	22	36	22	16	22	20	14	34	16	16	28	18	34
22.36	22.7	22	16	24	26	24	16	16	42	32	22	20	22	12	28	10	32	22	28	26	14
22.38	23.5	28	26	20	26	18	30	18	42	22	16	14	30	34	30	14	20	8	24	32	18
22.4	24.2	20	28	24	36	24	18	30	20	24	24	18	28	28	14	24	24	30	16	14	40
22.42	26.3	30	38	26	22	22	16	24	34	32	22	28	32	26	32	40	24	14	28	16	20
22.44	24.7	20	24	16	32	32	30	14	20	20	28	28	12	28	30	28	18	22	28	38	26
22.46	23	30	26	18	24	22	24	16	20	24	24	32	32	34	22	18	26	14	14	14	26
22.48	23.7	34	28	16	28	28	20	22	26	32	18	34	20	18	12	14	26	12	30	24	32
22.5	24.1	22	28	28	24	22	30	32	22	30	16	22	36	16	10	18	36	24	14	22	30
22.52	25.6	28	30	24	32	20	36	20	30	18	26	36	30	18	34	22	24	20	22	34	8
22.54	28.7	32	26	34	38	34	24	48	44	20	20	36	28	24	6	26	18	22	26	40	28
22.56	26.7	16	26	26	20	24	46	34	38	36	14	32	24	28	14	30	28	20	20	26	32
22.58	26.4	12	20	18	42	34	40	32	18	32	30	28	18	36	24	10	22	16	24	40	32
22.6	24.4	26	22	18	22	28	34	18	24	10	18	22	28	20	44	34	36	14	30	18	22
22.62	26.1	24	34	28	42	18	28	16	30	28	28	14	30	20	22	30	22	34	24	26	24
22.64	27.6	10	36	26	30	28	28	38	12	34	28	26	28	22	32	26	26	30	36	32	24
22.66	21	18	22	22	30	20	22	32	20	24	18	22	12	20	20	26	12	20	24	8	28
22.68	25.7	18	38	30	16	24	26	26	32	10	16	22	30	26	32	22	34	38	26	22	26
22.7	27	14	30	28	34	34	28	20	32	18	42	20	20	26	36	32	20	28	22	30	26
22.72	28.3	16	34	40	48	48	24	22	24	32	34	32	30	20	20	12	26	36	32	12	24
22.74	27.3	32	26	18	26	36	16	26	42	22	32	18	18	26	36	38	26	20	24	26	38
22.76	30.7	26	52	28	24	20	30	38	28	30	30	24	32	28	30	44	26	32	46	26	20
22.78	26.9	22	20	22	34	30	18	28	22	36	44	22	38	12	14	28	24	28	26	46	24
22.8	27.5	28	18	26	34	18	46	16	28	24	46	18	26	20	34	34	28	34	32	24	16
22.82	27.6	42	22	24	32	26	30	24	38	18	18	26	34	20	42	42	26	16	20	32	20
22.84	30.1	30	28	30	28	36	38	28	26	46	30	36	34	16	26	34	30	24	28	26	28
22.86	29.2	42	32	20	28	26	26	38	38	24	20	22	32	34	26	22	30	42	22	34	26
22.88	32	18	60	32	26	34	22	38	48	18	26	38	30	30	28	28	38	36	42	16	32
22.9	32.6	40	30	30	36	30	38	36	30	18	36	42	22	30	38	18	34	28	50	32	34
22.92	30.1	32	22	24	42	38	32	36	34	36	24	30	38	42	26	6	30	26	26	12	46
22.94	28.4	32	28	36	34	26	28	30	12	28	22	24	28	36	16	32	26	28	32	20	50
22.96	32.1	38	32	30	18	40	26	26	34	38	32	44	42	22	28	46	34	14	32	28	38
22.98	31.2	16	22	42	38	26	18	36	24	40	40	36	36	30	28	32	34	28	54	12	32
23	29.3	28	42	36	28	36	30	18	26	38	22	18	28	38	16	20	22	26	34	40	40
23.02	29.5	30	28	18	38	40	36	30	42	20	26	26	30	30	38	18	22	18	32	28	40
23.04	28.3	20	30	16	38	40	34	38	32	24	38	14	36	26	36	20	34	22	22	22	24
23.06	34.4	44	42	42	44	50	30	52	12	32	38	30	12	38	32	30	22	36	32	28	42
23.08	34.8	34	44	30	32	32	46	40	52	40	30	44	48	26	26	40	20	46	18	16	32
23.1	33.2	34	46	30	26	28	42	46	14	36	42	28	32	24	32	56	34	20	32	18	44
