# SCAN started at: 2018-05-22 12:17:47
# Mass_Scan Elen: _70
# ----------------------------------------
# 
103.7	31	31
104	18	18
104.3	23	23
104.6	29	29
104.9	14	14
105.2	9	9
105.5	18	18
105.8	6	6
106.1	8	8
106.4	3	3
106.7	5	5
107	1	1
107.3	5	5
107.6	1	1
107.9	0	0
108.2	0	0
108.5	1	1
108.8	0	0
109.1	1	1
109.4	6	6
109.7	1	1
110	3	3
110.3	1	1
110.6	2	2
110.9	0	0
111.2	1	1
111.5	3	3
111.8	0	0
112.1	4	4
112.4	0	0
112.7	5	5
113	4	4
113.3	6	6
113.6	2	2
113.9	2	2
114.2	0	0
114.5	2	2
114.8	1	1
115.1	2	2
115.4	5	5
115.7	9	9
116	11	11
116.3	25	25
116.6	32	32
116.9	47	47
117.2	45	45
117.5	46	46
117.8	54	54
118.1	71	71
118.4	115	115
118.7	124	124
119	91	91
119.3	98	98
119.6	103	103
119.9	115	115
120.2	114	114
120.5	167	167
120.8	130	130
121.1	135	135
121.4	117	117
121.7	80	80
122	55	55
122.3	71	71
122.6	76	76
122.9	66	66
123.2	48	48
123.5	72	72
123.8	37	37
124.1	24	24
124.4	38	38
124.7	32	32
125	21	21
125.3	21	21
125.6	18	18
125.9	11	11
126.2	4	4
126.5	11	11
126.8	8	8
127.1	12	12
127.4	11	11
127.7	8	8
128	5	5
128.3	9	9
128.6	10	10
128.9	4	4
129.2	3	3
129.5	7	7
129.8	2	2
130.1	2	2
130.4	0	0
130.7	4	4
131	1	1
131.3	0	0
131.6	0	0
131.9	1	1
132.2	1	1
132.5	1	1
132.8	0	0
133.1	1	1
133.4	0	0
133.7	1	1
134	3	3
134.3	3	3
134.6	3	3
134.9	3	3
135.2	1	1
135.5	3	3
135.8	5	5
136.1	8	8
136.4	13	13
136.7	24	24
137	25	25
137.3	37	37
137.6	43	43
137.9	35	35
138.2	62	62
138.5	84	84
138.8	93	93
139.1	93	93
139.4	69	69
139.7	68	68
140	67	67
140.3	96	96
140.6	136	136
140.9	100	100
141.2	99	99
141.5	99	99
141.8	50	50
142.1	63	63
142.4	82	82
142.7	60	60
143	49	49
143.3	53	53
143.6	52	52
143.9	23	23
144.2	30	30
144.5	34	34
144.8	15	15
145.1	14	14
145.4	22	22
