# SCAN started at: 2018-05-22 11:20:49
# Mass_Scan Elen: _70
# ----------------------------------------
# 
78.5	2	2
78.6	2	2
78.7	6	6
78.8	7	7
78.9	3	3
79	8	8
79.1	5	5
79.2	9	9
79.3	12	12
79.4	17	17
79.5	25	25
79.6	15	15
79.7	32	32
79.8	28	28
79.9	29	29
80	18	18
80.1	25	25
80.2	28	28
80.3	35	35
80.4	24	24
80.5	57	57
80.6	71	71
80.7	52	52
80.8	29	29
80.9	24	24
81	7	7
81.1	7	7
81.2	5	5
81.3	6	6
81.4	11	11
81.5	3	3
81.6	16	16
81.7	12	12
81.8	10	10
81.9	15	15
82	8	8
82.1	17	17
82.2	27	27
82.3	18	18
82.4	31	31
82.5	38	38
82.6	51	51
82.7	37	37
82.8	21	21
82.9	6	6
83	5	5
83.1	5	5
83.2	3	3
83.3	0	0
83.4	2	2
83.5	3	3
83.6	4	4
83.7	5	5
83.8	1	1
83.9	2	2
84	5	5
84.1	1	1
84.2	4	4
84.3	6	6
84.4	4	4
84.5	4	4
84.6	10	10
84.7	4	4
84.8	6	6
84.9	5	5
85	2	2
85.1	2	2
85.2	1	1
85.3	1	1
85.4	0	0
85.5	0	0
85.6	3	3
85.7	3	3
85.8	2	2
85.9	0	0
86	2	2
86.1	0	0
86.2	0	0
86.3	0	0
86.4	2	2
86.5	0	0
86.6	0	0
86.7	0	0
86.8	2	2
86.9	1	1
87	0	0
87.1	0	0
87.2	0	0
87.3	0	0
87.4	1	1
87.5	1	1
87.6	0	0
87.7	0	0
87.8	2	2
87.9	0	0
88	0	0
88.1	0	0
88.2	0	0
88.3	0	0
88.4	0	0
88.5	0	0
88.6	0	0
88.7	0	0
88.8	0	0
88.9	0	0
89	1	1
89.1	0	0
89.2	0	0
89.3	0	0
89.4	0	0
89.5	0	0
89.6	0	0
89.7	0	0
89.8	0	0
89.9	0	0
90	0	0
90.1	3	3
90.2	2	2
90.3	1	1
90.4	1	1
90.5	1	1
90.6	2	2
90.7	1	1
90.8	0	0
90.9	0	0
91	1	1
91.1	0	0
91.2	0	0
91.3	0	0
91.4	0	0
