# SCAN started at: 2018-04-18 14:06:34
# Mass_Scan Elen: _70
# ----------------------------------------
# 
59.5	0	0
59.6	1	1
59.7	8	8
59.8	22	22
59.9	54	54
60	78	78
60.1	123	123
60.2	136	136
60.3	147	147
60.4	176	176
60.5	143	143
60.6	113	113
60.7	123	123
60.8	89	89
60.9	51	51
61	4	4
61.1	2	2
61.2	3	3
61.3	4	4
61.4	1	1
61.5	2	2
61.6	1	1
61.7	2	2
61.8	13	13
61.9	15	15
62	33	33
62.1	45	45
62.2	35	35
62.3	57	57
62.4	66	66
62.5	69	69
62.6	36	36
62.7	39	39
62.8	35	35
62.9	18	18
63	1	1
63.1	0	0
63.2	4	4
63.3	2	2
63.4	0	0
63.5	2	2
63.6	0	0
63.7	0	0
63.8	2	2
63.9	0	0
64	11	11
64.1	10	10
64.2	6	6
64.3	16	16
64.4	13	13
64.5	6	6
64.6	4	4
64.7	11	11
64.8	4	4
64.9	3	3
65	0	0
65.1	2	2
65.2	0	0
65.3	0	0
65.4	0	0
65.5	0	0
65.6	0	0
65.7	1	1
65.8	0	0
65.9	2	2
66	0	0
66.1	0	0
66.2	1	1
66.3	1	1
66.4	0	0
66.5	3	3
66.6	3	3
66.7	0	0
66.8	3	3
66.9	0	0
67	4	4
67.1	2	2
67.2	1	1
67.3	3	3
67.4	0	0
67.5	3	3
67.6	2	2
67.7	2	2
67.8	3	3
67.9	4	4
68	10	10
68.1	4	4
68.2	4	4
68.3	11	11
68.4	16	16
68.5	14	14
68.6	12	12
68.7	20	20
68.8	13	13
68.9	6	6
69	3	3
69.1	2	2
69.2	4	4
69.3	0	0
69.4	6	6
69.5	2	2
69.6	7	7
69.7	2	2
69.8	2	2
69.9	2	2
70	5	5
70.1	3	3
70.2	2	2
70.3	6	6
70.4	1	1
70.5	6	6
70.6	4	4
70.7	2	2
70.8	8	8
70.9	0	0
71	7	7
71.1	1	1
71.2	1	1
71.3	7	7
71.4	5	5
71.5	4	4
71.6	3	3
71.7	2	2
71.8	1	1
71.9	0	0
72	5	5
72.1	1	1
72.2	4	4
72.3	3	3
72.4	5	5
72.5	6	6
72.6	6	6
72.7	2	2
72.8	2	2
72.9	4	4
73	2	2
73.1	2	2
73.2	2	2
73.3	1	1
73.4	3	3
73.5	0	0
73.6	3	3
73.7	2	2
73.8	0	0
73.9	1	1
74	1	1
74.1	1	1
74.2	1	1
74.3	0	0
74.4	2	2
74.5	3	3
74.6	3	3
74.7	0	0
74.8	0	0
74.9	0	0
75	0	0
75.1	0	0
75.2	0	0
75.3	0	0
75.4	0	0
75.5	0	0
75.6	0	0
75.7	0	0
75.8	0	0
75.9	0	0
76	0	0
76.1	0	0
76.2	1	1
76.3	1	1
76.4	3	3
76.5	0	0
76.6	1	1
76.7	1	1
76.8	0	0
76.9	2	2
77	2	2
77.1	0	0
77.2	0	0
77.3	2	2
77.4	0	0
77.5	0	0
77.6	2	2
77.7	0	0
77.8	1	1
77.9	0	0
78	2	2
78.1	0	0
78.2	0	0
78.3	2	2
