# SCAN started at: 2018-04-18 14:06:34
# Mass_Scan Elen: _70
# ----------------------------------------
# 
25	2.561e-08
25.1	2.561e-08
25.2	2.561e-08
25.3	2.561e-08
25.4	2.561e-08
25.5	2.561e-08
25.6	2.561e-08
25.7	2.561e-08
25.8	2.561e-08
25.9	2.561e-08
26	2.555e-08
26.1	2.555e-08
26.2	2.555e-08
26.3	2.555e-08
26.4	2.555e-08
26.5	2.555e-08
26.6	2.555e-08
26.7	2.555e-08
26.8	2.555e-08
26.9	2.555e-08
27	2.547e-08
27.1	2.547e-08
27.2	2.547e-08
27.3	2.547e-08
27.4	2.547e-08
27.5	2.547e-08
27.6	2.547e-08
27.7	2.547e-08
27.8	2.547e-08
27.9	2.547e-08
28	2.544e-08
28.1	2.544e-08
28.2	2.544e-08
28.3	2.544e-08
28.4	2.544e-08
28.5	2.544e-08
28.6	2.544e-08
28.7	2.544e-08
28.8	2.544e-08
28.9	2.544e-08
29	2.539e-08
29.1	2.539e-08
29.2	2.539e-08
29.3	2.539e-08
29.4	2.539e-08
29.5	2.539e-08
29.6	2.539e-08
29.7	2.539e-08
29.8	2.539e-08
29.9	2.539e-08
30	2.547e-08
30.1	2.547e-08
30.2	2.547e-08
30.3	2.547e-08
30.4	2.547e-08
30.5	2.547e-08
30.6	2.547e-08
30.7	2.547e-08
30.8	2.547e-08
30.9	2.547e-08
31	2.543e-08
31.1	2.543e-08
31.2	2.543e-08
31.3	2.543e-08
31.4	2.543e-08
31.5	2.543e-08
31.6	2.543e-08
31.7	2.543e-08
31.8	2.543e-08
31.9	2.543e-08
32	2.525e-08
32.1	2.525e-08
32.2	2.525e-08
32.3	2.525e-08
32.4	2.525e-08
32.5	2.525e-08
32.6	2.525e-08
32.7	2.525e-08
32.8	2.525e-08
32.9	2.525e-08
33	2.519e-08
33.1	2.519e-08
33.2	2.519e-08
33.3	2.519e-08
33.4	2.519e-08
33.5	2.519e-08
33.6	2.519e-08
33.7	2.519e-08
33.8	2.519e-08
33.9	2.519e-08
34	2.515e-08
34.1	2.515e-08
34.2	2.515e-08
34.3	2.515e-08
34.4	2.515e-08
34.5	2.515e-08
34.6	2.515e-08
34.7	2.515e-08
34.8	2.515e-08
34.9	2.515e-08
35	2.509e-08
35.1	2.509e-08
35.2	2.509e-08
35.3	2.509e-08
35.4	2.509e-08
35.5	2.509e-08
35.6	2.509e-08
35.7	2.509e-08
35.8	2.509e-08
35.9	2.509e-08
36	2.505e-08
36.1	2.505e-08
36.2	2.505e-08
36.3	2.505e-08
36.4	2.505e-08
36.5	2.505e-08
36.6	2.505e-08
36.7	2.505e-08
36.8	2.505e-08
36.9	2.505e-08
37	2.5e-08
37.1	2.5e-08
37.2	2.5e-08
37.3	2.5e-08
37.4	2.5e-08
37.5	2.5e-08
37.6	2.5e-08
37.7	2.5e-08
37.8	2.5e-08
37.9	2.5e-08
38	2.526e-08
38.1	2.526e-08
38.2	2.526e-08
38.3	2.526e-08
38.4	2.526e-08
38.5	2.526e-08
38.6	2.526e-08
38.7	2.526e-08
38.8	2.526e-08
38.9	2.526e-08
39	2.492e-08
39.1	2.492e-08
39.2	2.492e-08
39.3	2.492e-08
39.4	2.492e-08
39.5	2.492e-08
39.6	2.492e-08
39.7	2.492e-08
39.8	2.492e-08
39.9	2.492e-08
40	2.486e-08
40.1	2.486e-08
40.2	2.486e-08
40.3	2.486e-08
40.4	2.486e-08
40.5	2.486e-08
40.6	2.486e-08
40.7	2.486e-08
40.8	2.486e-08
40.9	2.486e-08
41	2.479e-08
41.1	2.479e-08
41.2	2.479e-08
41.3	2.479e-08
41.4	2.479e-08
41.5	2.479e-08
41.6	2.479e-08
41.7	2.479e-08
41.8	2.479e-08
41.9	2.479e-08
42	2.476e-08
42.1	2.476e-08
42.2	2.476e-08
42.3	2.476e-08
42.4	2.476e-08
42.5	2.476e-08
42.6	2.476e-08
42.7	2.476e-08
42.8	2.476e-08
42.9	2.476e-08
43	2.456e-08
43.1	2.456e-08
43.2	2.456e-08
43.3	2.456e-08
43.4	2.456e-08
43.5	2.456e-08
43.6	2.456e-08
43.7	2.456e-08
43.8	2.456e-08
43.9	2.456e-08
44	2.466e-08
44.1	2.466e-08
44.2	2.466e-08
44.3	2.466e-08
44.4	2.466e-08
44.5	2.466e-08
44.6	2.466e-08
44.7	2.466e-08
44.8	2.466e-08
44.9	2.466e-08
45	2.461e-08
45.1	2.461e-08
45.2	2.461e-08
45.3	2.461e-08
45.4	2.461e-08
45.5	2.461e-08
45.6	2.461e-08
45.7	2.461e-08
45.8	2.461e-08
45.9	2.461e-08
46	2.459e-08
46.1	2.459e-08
46.2	2.459e-08
46.3	2.459e-08
46.4	2.459e-08
46.5	2.459e-08
46.6	2.459e-08
46.7	2.459e-08
46.8	2.459e-08
46.9	2.459e-08
47	2.456e-08
47.1	2.456e-08
47.2	2.456e-08
47.3	2.456e-08
47.4	2.456e-08
47.5	2.456e-08
47.6	2.456e-08
47.7	2.456e-08
47.8	2.456e-08
47.9	2.456e-08
48	2.45e-08
48.1	2.45e-08
48.2	2.45e-08
48.3	2.45e-08
48.4	2.45e-08
48.5	2.45e-08
48.6	2.45e-08
48.7	2.45e-08
48.8	2.45e-08
48.9	2.45e-08
49	2.446e-08
49.1	2.446e-08
49.2	2.446e-08
49.3	2.446e-08
49.4	2.446e-08
49.5	2.446e-08
49.6	2.446e-08
49.7	2.446e-08
49.8	2.446e-08
49.9	2.446e-08
50	2.443e-08
50.1	2.443e-08
50.2	2.443e-08
50.3	2.443e-08
50.4	2.443e-08
50.5	2.443e-08
50.6	2.443e-08
50.7	2.443e-08
50.8	2.443e-08
50.9	2.443e-08
51	2.439e-08
51.1	2.439e-08
51.2	2.439e-08
51.3	2.439e-08
51.4	2.439e-08
51.5	2.439e-08
51.6	2.439e-08
51.7	2.439e-08
51.8	2.439e-08
51.9	2.439e-08
52	2.434e-08
52.1	2.434e-08
52.2	2.434e-08
52.3	2.434e-08
52.4	2.434e-08
52.5	2.434e-08
52.6	2.434e-08
52.7	2.434e-08
52.8	2.434e-08
52.9	2.434e-08
53	2.431e-08
53.1	2.431e-08
53.2	2.431e-08
53.3	2.431e-08
53.4	2.431e-08
53.5	2.431e-08
53.6	2.431e-08
53.7	2.431e-08
53.8	2.431e-08
53.9	2.431e-08
54	2.412e-08
54.1	2.412e-08
54.2	2.412e-08
54.3	2.412e-08
54.4	2.412e-08
54.5	2.412e-08
54.6	2.412e-08
54.7	2.412e-08
54.8	2.412e-08
54.9	2.412e-08
55	2.423e-08
55.1	2.423e-08
55.2	2.423e-08
55.3	2.423e-08
55.4	2.423e-08
55.5	2.423e-08
55.6	2.423e-08
55.7	2.423e-08
55.8	2.423e-08
55.9	2.423e-08
56	2.42e-08
56.1	2.42e-08
56.2	2.42e-08
56.3	2.42e-08
56.4	2.42e-08
56.5	2.42e-08
56.6	2.42e-08
56.7	2.42e-08
56.8	2.42e-08
56.9	2.42e-08
57	2.415e-08
57.1	2.415e-08
57.2	2.415e-08
57.3	2.415e-08
57.4	2.415e-08
57.5	2.415e-08
57.6	2.415e-08
57.7	2.415e-08
57.8	2.415e-08
57.9	2.415e-08
58	2.41e-08
58.1	2.41e-08
58.2	2.41e-08
58.3	2.41e-08
58.4	2.41e-08
58.5	2.41e-08
58.6	2.41e-08
58.7	2.41e-08
58.8	2.41e-08
58.9	2.41e-08
59	2.408e-08
59.1	2.408e-08
59.2	2.408e-08
59.3	2.408e-08
59.4	2.408e-08
59.5	2.408e-08
59.6	2.408e-08
59.7	2.408e-08
59.8	2.408e-08
59.9	2.408e-08
60	2.404e-08
60.1	2.404e-08
60.2	2.404e-08
60.3	2.404e-08
60.4	2.404e-08
60.5	2.404e-08
60.6	2.404e-08
60.7	2.404e-08
60.8	2.404e-08
60.9	2.404e-08
61	2.386e-08
61.1	2.386e-08
61.2	2.386e-08
61.3	2.386e-08
61.4	2.386e-08
61.5	2.386e-08
61.6	2.386e-08
61.7	2.386e-08
61.8	2.386e-08
61.9	2.386e-08
62	2.398e-08
62.1	2.398e-08
62.2	2.398e-08
62.3	2.398e-08
62.4	2.398e-08
62.5	2.398e-08
62.6	2.398e-08
62.7	2.398e-08
62.8	2.398e-08
62.9	2.398e-08
63	2.395e-08
63.1	2.395e-08
63.2	2.395e-08
63.3	2.395e-08
63.4	2.395e-08
63.5	2.395e-08
63.6	2.395e-08
63.7	2.395e-08
63.8	2.395e-08
63.9	2.395e-08
64	2.392e-08
64.1	2.392e-08
64.2	2.392e-08
64.3	2.392e-08
64.4	2.392e-08
64.5	2.392e-08
64.6	2.392e-08
64.7	2.392e-08
64.8	2.392e-08
64.9	2.392e-08
65	2.387e-08
65.1	2.387e-08
65.2	2.387e-08
65.3	2.387e-08
65.4	2.387e-08
65.5	2.387e-08
65.6	2.387e-08
65.7	2.387e-08
65.8	2.387e-08
65.9	2.387e-08
66	2.384e-08
66.1	2.384e-08
66.2	2.384e-08
66.3	2.384e-08
66.4	2.384e-08
66.5	2.384e-08
66.6	2.384e-08
66.7	2.384e-08
66.8	2.384e-08
66.9	2.384e-08
67	2.378e-08
67.1	2.378e-08
