Record Length,2.500000e+03,,  -0.000140000000,   8.00000,
Sample Interval,4.000000e-07,,  -0.000139600000,   8.00000,
Trigger Point,3.500000000000e+02,,  -0.000139200000,   8.00000,
,,,  -0.000138800000,   8.00000,
,,,  -0.000138400000,   0.00000,
,,,  -0.000138000000,   8.00000,
Source,CH2,,  -0.000137600000,   8.00000,
Vertical Units,V,,  -0.000137200000,   8.00000,
Vertical Scale,2.000000e+02,,  -0.000136800000,   0.00000,
Vertical Offset,3.200000e+02,,  -0.000136400000,   8.00000,
Horizontal Units,s,,  -0.000136000000,   8.00000,
Horizontal Scale,1.000000e-04,,  -0.000135600000,   0.00000,
Pt Fmt,Y,,  -0.000135200000,   0.00000,
Yzero,0.000000e+00,,  -0.000134800000,   0.00000,
Probe Atten,1.000000e+03,,  -0.000134400000,   8.00000,
Model Number,TDS2002C,,  -0.000134000000,   8.00000,
Serial Number,C014116,,  -0.000133600000,   8.00000,
Firmware Version,FV:v24.15,,  -0.000133200000,   8.00000,
,,,-00.000132800000,   8.00000,
,,,-00.000132400000,   0.00000,
,,,-00.000132000000,   8.00000,
,,,-00.000131600000,   8.00000,
,,,-00.000131200000,   0.00000,
,,,-00.000130800000,   8.00000,
,,,-00.000130400000,   8.00000,
,,,-00.000130000000,   8.00000,
,,,-00.000129600000,   8.00000,
,,,-00.000129200000,   8.00000,
,,,-00.000128800000,   8.00000,
,,,-00.000128400000,   8.00000,
,,,-00.000128000000,   0.00000,
,,,-00.000127600000,   8.00000,
,,,-00.000127200000,   8.00000,
,,,-00.000126800000,   8.00000,
,,,-00.000126400000,   0.00000,
,,,-00.000126000000,   8.00000,
,,,-00.000125600000,   0.00000,
,,,-00.000125200000,   0.00000,
,,,-00.000124800000,   0.00000,
,,,-00.000124400000,   8.00000,
,,,-00.000124000000,   8.00000,
,,,-00.000123600000,   8.00000,
,,,-00.000123200000,   8.00000,
,,,-00.000122800000,   8.00000,
,,,-00.000122400000,   8.00000,
,,,-00.000122000000,   8.00000,
,,,-00.000121600000,   8.00000,
,,,-00.000121200000,   8.00000,
,,,-00.000120800000,   8.00000,
,,,-00.000120400000,   8.00000,
,,,-00.000120000000,   8.00000,
,,,-00.000119600000,   0.00000,
,,,-00.000119200000,   0.00000,
,,,-00.000118800000,   8.00000,
,,,-00.000118400000,   8.00000,
,,,-00.000118000000,   0.00000,
,,,-00.000117600000,   8.00000,
,,,-00.000117200000,   8.00000,
,,,-00.000116800000,   8.00000,
,,,-00.000116400000,   8.00000,
,,,-00.000116000000,   8.00000,
,,,-00.000115600000,   0.00000,
,,,-00.000115200000,   8.00000,
,,,-00.000114800000,   0.00000,
,,,-00.000114400000,   0.00000,
,,,-00.000114000000,   8.00000,
,,,-00.000113600000,   8.00000,
,,,-00.000113200000,   8.00000,
,,,-00.000112800000,   8.00000,
,,,-00.000112400000,   0.00000,
,,,-00.000112000000,   8.00000,
,,,-00.000111600000,   8.00000,
,,,-00.000111200000,   0.00000,
,,,-00.000110800000,   0.00000,
,,,-00.000110400000,   8.00000,
,,,-00.000110000000,   8.00000,
,,,-00.000109600000,   0.00000,
,,,-00.000109200000,   8.00000,
,,,-00.000108800000,   0.00000,
,,,-00.000108400000,   8.00000,
,,,-00.000108000000,   8.00000,
,,,-00.000107600000,   0.00000,
,,,-00.000107200000,   8.00000,
,,,-00.000106800000,   0.00000,
,,,-00.000106400000,   8.00000,
,,,-00.000106000000,   8.00000,
,,,-00.000105600000,   0.00000,
,,,-00.000105200000,   8.00000,
,,,-00.000104800000,   0.00000,
,,,-00.000104400000,   0.00000,
,,,-00.000104000000,   8.00000,
,,,-00.000103600000,   8.00000,
,,,-00.000103200000,   0.00000,
,,,-00.000102800000,   0.00000,
,,,-00.000102400000,   8.00000,
,,,-00.000102000000,   0.00000,
,,,-00.000101600000,   8.00000,
,,,-00.000101200000,   0.00000,
,,,-00.000100800000,   0.00000,
,,,-00.000100400000,   8.00000,
,,,-00.000100000000,   8.00000,
,,,-00.000099600000,   0.00000,
,,,-00.000099200000,   8.00000,
,,,-00.000098800000,   8.00000,
,,,-00.000098400000,   8.00000,
,,,-00.000098000000,   8.00000,
,,,-00.000097600000,   0.00000,
,,,-00.000097200000,   8.00000,
,,,-00.000096800000,   8.00000,
,,,-00.000096400000,   0.00000,
,,,-00.000096000000,   0.00000,
,,,-00.000095600000,   8.00000,
,,,-00.000095200000,   8.00000,
,,,-00.000094800000,   8.00000,
,,,-00.000094400000,   8.00000,
,,,-00.000094000000,   8.00000,
,,,-00.000093600000,   8.00000,
,,,-00.000093200000,   0.00000,
,,,-00.000092800000,   8.00000,
,,,-00.000092400000,   8.00000,
,,,-00.000092000000,   8.00000,
,,,-00.000091600000,   8.00000,
,,,-00.000091200000,   0.00000,
,,,-00.000090800000,   0.00000,
,,,-00.000090400000,   8.00000,
,,,-00.000090000000,   8.00000,
,,,-00.000089600000,   8.00000,
,,,-00.000089200000,   8.00000,
,,,-00.000088800000,   8.00000,
,,,-00.000088400000,   0.00000,
,,,-00.000088000000,   8.00000,
,,,-00.000087600000,   8.00000,
,,,-00.000087200000,   8.00000,
,,,-00.000086800000,   0.00000,
,,,-00.000086400000,   0.00000,
,,,-00.000086000000,   0.00000,
,,,-00.000085600000,   0.00000,
,,,-00.000085200000,   8.00000,
,,,-00.000084800000,   8.00000,
,,,-00.000084400000,   8.00000,
,,,-00.000084000000,   8.00000,
,,,-00.000083600000,   8.00000,
,,,-00.000083200000,   0.00000,
,,,-00.000082800000,   8.00000,
,,,-00.000082400000,   8.00000,
,,,-00.000082000000,   8.00000,
,,,-00.000081600000,   8.00000,
,,,-00.000081200000,   8.00000,
,,,-00.000080800000,   0.00000,
,,,-00.000080400000,   0.00000,
,,,-00.000080000000,   8.00000,
,,,-00.000079600000,   0.00000,
,,,-00.000079200000,   0.00000,
,,,-00.000078800000,   8.00000,
,,,-00.000078400000,   8.00000,
,,,-00.000078000000,   8.00000,
,,,-00.000077600000,   8.00000,
,,,-00.000077200000,   8.00000,
,,,-00.000076800000,   0.00000,
,,,-00.000076400000,   0.00000,
,,,-00.000076000000,   0.00000,
,,,-00.000075600000,   0.00000,
,,,-00.000075200000,   0.00000,
,,,-00.000074800000,   8.00000,
,,,-00.000074400000,   8.00000,
,,,-00.000074000000,   8.00000,
,,,-00.000073600000,   8.00000,
,,,-00.000073200000,   8.00000,
,,,-00.000072800000,   8.00000,
,,,-00.000072400000,   0.00000,
,,,-00.000072000000,   8.00000,
,,,-00.000071600000,   0.00000,
,,,-00.000071200000,   0.00000,
,,,-00.000070800000,   0.00000,
,,,-00.000070400000,   8.00000,
,,,-00.000070000000,   0.00000,
,,,-00.000069600000,   8.00000,
,,,-00.000069200000,   8.00000,
,,,-00.000068800000,   0.00000,
,,,-00.000068400000,   8.00000,
,,,-00.000068000000,   0.00000,
,,,-00.000067600000,   8.00000,
,,,-00.000067200000,   8.00000,
,,,-00.000066800000,   8.00000,
,,,-00.000066400000,   8.00000,
,,,-00.000066000000,   0.00000,
,,,-00.000065600000,   0.00000,
,,,-00.000065200000,   0.00000,
,,,-00.000064800000,   0.00000,
,,,-00.000064400000,   8.00000,
,,,-00.000064000000,   8.00000,
,,,-00.000063600000,   8.00000,
,,,-00.000063200000,   8.00000,
,,,-00.000062800000,   0.00000,
,,,-00.000062400000,   0.00000,
,,,-00.000062000000,   0.00000,
,,,-00.000061600000,   8.00000,
,,,-00.000061200000,   8.00000,
,,,-00.000060800000,   8.00000,
,,,-00.000060400000,   0.00000,
,,,-00.000060000000,   8.00000,
,,,-00.000059600000,   8.00000,
,,,-00.000059200000,   0.00000,
,,,-00.000058800000,   8.00000,
,,,-00.000058400000,   0.00000,
,,,-00.000058000000,   8.00000,
,,,-00.000057600000,   8.00000,
,,,-00.000057200000,   8.00000,
,,,-00.000056800000,   8.00000,
,,,-00.000056400000,   0.00000,
,,,-00.000056000000,   0.00000,
,,,-00.000055600000,   8.00000,
,,,-00.000055200000,   8.00000,
,,,-00.000054800000,   0.00000,
,,,-00.000054400000,   0.00000,
,,,-00.000054000000,   8.00000,
,,,-00.000053600000,   0.00000,
,,,-00.000053200000,   0.00000,
,,,-00.000052800000,   0.00000,
,,,-00.000052400000,   8.00000,
,,,-00.000052000000,   0.00000,
,,,-00.000051600000,   8.00000,
,,,-00.000051200000,   8.00000,
,,,-00.000050800000,   0.00000,
,,,-00.000050400000,   8.00000,
,,,-00.000050000000,   0.00000,
,,,-00.000049600000,   8.00000,
,,,-00.000049200000,   0.00000,
,,,-00.000048800000,   0.00000,
,,,-00.000048400000,   8.00000,
,,,-00.000048000000,   0.00000,
,,,-00.000047600000,   8.00000,
,,,-00.000047200000,   8.00000,
,,,-00.000046800000,   0.00000,
,,,-00.000046400000,   0.00000,
,,,-00.000046000000,   0.00000,
,,,-00.000045600000,   0.00000,
,,,-00.000045200000,   0.00000,
,,,-00.000044800000,   0.00000,
,,,-00.000044400000,   0.00000,
,,,-00.000044000000,   0.00000,
,,,-00.000043600000,   0.00000,
,,,-00.000043200000,   0.00000,
,,,-00.000042800000,   0.00000,
,,,-00.000042400000,   0.00000,
,,,-00.000042000000,   0.00000,
,,,-00.000041600000,   0.00000,
,,,-00.000041200000,   0.00000,
,,,-00.000040800000,   8.00000,
,,,-00.000040400000,   0.00000,
,,,-00.000040000000,   8.00000,
,,,-00.000039600000,   0.00000,
,,,-00.000039200000,   8.00000,
,,,-00.000038800000,   0.00000,
,,,-00.000038400000,   0.00000,
,,,-00.000038000000,   0.00000,
,,,-00.000037600000,   0.00000,
,,,-00.000037200000,   0.00000,
,,,-00.000036800000,   0.00000,
,,,-00.000036400000,   0.00000,
,,,-00.000036000000,   0.00000,
,,,-00.000035600000,   0.00000,
,,,-00.000035200000,   0.00000,
,,,-00.000034800000,   0.00000,
,,,-00.000034400000,   0.00000,
,,,-00.000034000000,   0.00000,
,,,-00.000033600000,   0.00000,
,,,-00.000033200000,   0.00000,
,,,-00.000032800000,   8.00000,
,,,-00.000032400000,   8.00000,
,,,-00.000032000000,   0.00000,
,,,-00.000031600000,   0.00000,
,,,-00.000031200000,   0.00000,
,,,-00.000030800000,   0.00000,
,,,-00.000030400000,   0.00000,
,,,-00.000030000000,   0.00000,
,,,-00.000029600000,   0.00000,
,,,-00.000029200000,   0.00000,
,,,-00.000028800000,   0.00000,
,,,-00.000028400000,   0.00000,
,,,-00.000028000000,   0.00000,
,,,-00.000027600000,   8.00000,
,,,-00.000027200000,   0.00000,
,,,-00.000026800000,   0.00000,
,,,-00.000026400000,   8.00000,
,,,-00.000026000000,   8.00000,
,,,-00.000025600000,   0.00000,
,,,-00.000025200000,   0.00000,
,,,-00.000024800000,   0.00000,
,,,-00.000024400000,   0.00000,
