[],CH1[]
-7.9980E-02,3.347461260E+00
-7.9960E-02,3.352613954E+00
-7.9940E-02,3.358784034E+00
-7.9920E-02,3.368065172E+00
-7.9900E-02,3.373258223E+00
-7.9880E-02,3.379459916E+00
-7.9860E-02,3.387737446E+00
-7.9840E-02,3.392957314E+00
-7.9820E-02,3.401215383E+00
-7.9800E-02,3.407024626E+00
-7.9780E-02,3.414457431E+00
-7.9760E-02,3.421548911E+00
-7.9740E-02,3.428585819E+00
-7.9720E-02,3.434115104E+00
-7.9700E-02,3.441556148E+00
-7.9680E-02,3.448618158E+00
-7.9660E-02,3.456150123E+00
-7.9640E-02,3.461948796E+00
-7.9620E-02,3.469256120E+00
-7.9600E-02,3.476093458E+00
-7.9580E-02,3.481886920E+00
-7.9560E-02,3.488634445E+00
-7.9540E-02,3.496322847E+00
-7.9520E-02,3.503798444E+00
-7.9500E-02,3.511954260E+00
-7.9480E-02,3.520614602E+00
-7.9460E-02,3.523673998E+00
-7.9440E-02,3.533729554E+00
-7.9420E-02,3.537315721E+00
-7.9400E-02,3.544797091E+00
-7.9380E-02,3.553342232E+00
-7.9360E-02,3.560282977E+00
-7.9340E-02,3.567661924E+00
-7.9320E-02,3.574141443E+00
-7.9300E-02,3.582592775E+00
-7.9280E-02,3.588489934E+00
-7.9260E-02,3.594745695E+00
-7.9240E-02,3.601630197E+00
-7.9220E-02,3.608685386E+00
-7.9200E-02,3.614492023E+00
-7.9180E-02,3.622898290E+00
-7.9160E-02,3.628930363E+00
-7.9140E-02,3.635205413E+00
-7.9120E-02,3.643704672E+00
-7.9100E-02,3.648639238E+00
-7.9080E-02,3.657874184E+00
-7.9060E-02,3.659473170E+00
-7.9040E-02,3.660495960E+00
-7.9020E-02,3.666266698E+00
-7.9000E-02,3.667385771E+00
-7.8980E-02,3.673192455E+00
-7.8960E-02,3.675776833E+00
-7.8940E-02,3.678453428E+00
-7.8920E-02,3.683749077E+00
-7.8900E-02,3.683928660E+00
-7.8880E-02,3.683928660E+00
-7.8860E-02,3.683928660E+00
-7.8840E-02,3.683928660E+00
-7.8820E-02,3.683928660E+00
-7.8800E-02,3.683928660E+00
-7.8780E-02,3.683928660E+00
-7.8760E-02,3.683928660E+00
-7.8740E-02,3.683928660E+00
-7.8720E-02,3.683928660E+00
-7.8700E-02,3.683928660E+00
-7.8680E-02,3.683928660E+00
-7.8660E-02,3.683928660E+00
-7.8640E-02,3.683928660E+00
-7.8620E-02,3.683928660E+00
-7.8600E-02,3.683928660E+00
-7.8580E-02,3.683928660E+00
-7.8560E-02,3.683928660E+00
-7.8540E-02,3.683928660E+00
-7.8520E-02,3.683928660E+00
-7.8500E-02,3.683928660E+00
-7.8480E-02,3.683928660E+00
-7.8460E-02,3.683928660E+00
-7.8440E-02,3.683928660E+00
-7.8420E-02,3.683928660E+00
-7.8400E-02,3.683928660E+00
-7.8380E-02,3.683928660E+00
-7.8360E-02,3.683928660E+00
-7.8340E-02,3.683928660E+00
-7.8320E-02,3.683928660E+00
-7.8300E-02,3.683928660E+00
-7.8280E-02,3.683928660E+00
-7.8260E-02,3.683928660E+00
-7.8240E-02,3.683928660E+00
-7.8220E-02,3.683928660E+00
-7.8200E-02,3.683928660E+00
-7.8180E-02,3.683928660E+00
-7.8160E-02,3.683928660E+00
-7.8140E-02,3.683928660E+00
-7.8120E-02,3.683928660E+00
-7.8100E-02,3.683928660E+00
-7.8080E-02,3.683928660E+00
-7.8060E-02,3.683928660E+00
-7.8040E-02,3.683928660E+00
-7.8020E-02,3.683928660E+00
-7.8000E-02,3.683928660E+00
-7.7980E-02,3.683928660E+00
-7.7960E-02,3.683928660E+00
-7.7940E-02,3.683928660E+00
-7.7920E-02,3.683928660E+00
-7.7900E-02,3.683928660E+00
-7.7880E-02,3.683928660E+00
-7.7860E-02,3.683928660E+00
-7.7840E-02,3.683928660E+00
-7.7820E-02,3.683928660E+00
-7.7800E-02,3.683928660E+00
-7.7780E-02,3.683928660E+00
-7.7760E-02,3.683928660E+00
-7.7740E-02,3.683928660E+00
-7.7720E-02,3.683928660E+00
-7.7700E-02,3.683928660E+00
-7.7680E-02,3.683928660E+00
-7.7660E-02,3.683928660E+00
-7.7640E-02,3.683928660E+00
-7.7620E-02,3.683928660E+00
-7.7600E-02,3.683928660E+00
-7.7580E-02,3.683928660E+00
-7.7560E-02,3.683928660E+00
-7.7540E-02,3.683928660E+00
-7.7520E-02,3.683928660E+00
-7.7500E-02,3.683928660E+00
-7.7480E-02,3.683928660E+00
-7.7460E-02,3.683928660E+00
-7.7440E-02,3.683928660E+00
-7.7420E-02,3.683928660E+00
-7.7400E-02,3.683928660E+00
-7.7380E-02,3.683928660E+00
-7.7360E-02,3.683928660E+00
-7.7340E-02,3.683928660E+00
-7.7320E-02,3.683928660E+00
-7.7300E-02,3.683928660E+00
-7.7280E-02,3.683928660E+00
-7.7260E-02,3.683928660E+00
-7.7240E-02,3.683928660E+00
-7.7220E-02,3.683928660E+00
-7.7200E-02,3.683928660E+00
-7.7180E-02,3.683928660E+00
-7.7160E-02,3.683928660E+00
-7.7140E-02,3.683928660E+00
-7.7120E-02,3.683928660E+00
-7.7100E-02,3.683928660E+00
-7.7080E-02,3.683928660E+00
-7.7060E-02,3.683928660E+00
-7.7040E-02,3.683928660E+00
-7.7020E-02,3.683928660E+00
-7.7000E-02,3.683928660E+00
-7.6980E-02,3.683928660E+00
-7.6960E-02,3.683928660E+00
-7.6940E-02,3.683928660E+00
-7.6920E-02,3.683928660E+00
-7.6900E-02,3.683928660E+00
-7.6880E-02,3.683928660E+00
-7.6860E-02,3.683928660E+00
-7.6840E-02,3.683928660E+00
-7.6820E-02,3.683928660E+00
-7.6800E-02,3.683928660E+00
-7.6780E-02,3.683928660E+00
-7.6760E-02,3.683928660E+00
-7.6740E-02,3.683928660E+00
-7.6720E-02,3.683928660E+00
-7.6700E-02,3.683928660E+00
-7.6680E-02,3.683928660E+00
-7.6660E-02,3.683928660E+00
-7.6640E-02,3.683928660E+00
-7.6620E-02,3.683928660E+00
-7.6600E-02,3.683928660E+00
-7.6580E-02,3.683928660E+00
-7.6560E-02,3.683928660E+00
-7.6540E-02,3.683928660E+00
-7.6520E-02,3.683928660E+00
-7.6500E-02,3.683928660E+00
-7.6480E-02,3.683928660E+00
-7.6460E-02,3.683928660E+00
-7.6440E-02,3.683928660E+00
-7.6420E-02,3.683928660E+00
-7.6400E-02,3.683928660E+00
-7.6380E-02,3.683928660E+00
-7.6360E-02,3.683928660E+00
-7.6340E-02,3.683928660E+00
-7.6320E-02,3.683928660E+00
-7.6300E-02,3.683928660E+00
-7.6280E-02,3.683928660E+00
-7.6260E-02,3.683928660E+00
-7.6240E-02,3.683928660E+00
-7.6220E-02,3.683928660E+00
-7.6200E-02,3.683928660E+00
-7.6180E-02,3.683928660E+00
-7.6160E-02,3.683928660E+00
-7.6140E-02,3.683928660E+00
-7.6120E-02,3.683928660E+00
-7.6100E-02,3.683928660E+00
