[],CH1[]
-1.1518E-01,2.6485552691E-01
-1.1516E-01,2.5967833434E-01
-1.1514E-01,2.4703539791E-01
-1.1512E-01,2.4728696766E-01
-1.1510E-01,2.4227909996E-01
-1.1508E-01,2.2749160753E-01
-1.1506E-01,2.2469881051E-01
-1.1504E-01,2.1943050389E-01
-1.1502E-01,2.1171436332E-01
-1.1500E-01,2.0303961795E-01
-1.1498E-01,1.9378313127E-01
-1.1496E-01,1.8529229245E-01
-1.1494E-01,1.8262054530E-01
-1.1492E-01,1.7937735652E-01
-1.1490E-01,1.6995024796E-01
-1.1488E-01,1.6559015399E-01
-1.1486E-01,1.5534081607E-01
-1.1484E-01,1.4513558559E-01
-1.1482E-01,1.4438540631E-01
-1.1480E-01,1.4438540631E-01
-1.1478E-01,1.3250139436E-01
-1.1476E-01,1.2634453986E-01
-1.1474E-01,1.2430706242E-01
-1.1472E-01,1.1056473026E-01
-1.1470E-01,1.0422870898E-01
-1.1468E-01,1.0155255586E-01
-1.1466E-01,8.8714335550E-02
-1.1464E-01,8.4900553897E-02
-1.1462E-01,8.2679160361E-02
-1.1460E-01,6.7620118721E-02
-1.1458E-01,6.4824746774E-02
-1.1456E-01,6.3317407330E-02
-1.1454E-01,5.0500425348E-02
-1.1452E-01,4.5496572615E-02
-1.1450E-01,4.1879114353E-02
-1.1448E-01,2.7299933007E-02
-1.1446E-01,2.3912739403E-02
-1.1444E-01,2.3912739403E-02
-1.1442E-01,2.2231373474E-02
-1.1440E-01,7.2614526965E-03
-1.1438E-01,-2.9305693993E-03
-1.1436E-01,-1.4735903227E-02
-1.1434E-01,-1.6243957926E-02
-1.1432E-01,-1.6243957926E-02
-1.1430E-01,-1.9904283848E-02
-1.1428E-01,-3.3238538769E-02
-1.1426E-01,-4.5478261701E-02
-1.1424E-01,-5.4030202428E-02
-1.1422E-01,-5.6400645719E-02
-1.1420E-01,-5.6400645719E-02
-1.1418E-01,-6.6239493613E-02
-1.1416E-01,-7.4218199794E-02
-1.1414E-01,-7.6479008689E-02
-1.1412E-01,-8.6838495991E-02
-1.1410E-01,-9.6557362122E-02
-1.1408E-01,-1.0196231119E-01
-1.1406E-01,-1.0680926543E-01
-1.1404E-01,-1.1588296136E-01
-1.1402E-01,-1.1819716648E-01
-1.1400E-01,-1.2640215096E-01
-1.1398E-01,-1.3671406899E-01
-1.1396E-01,-1.3863562732E-01
-1.1394E-01,-1.4479840413E-01
-1.1392E-01,-1.5491584890E-01
-1.1390E-01,-1.5603967776E-01
-1.1388E-01,-1.6936964115E-01
-1.1386E-01,-1.7499162741E-01
-1.1384E-01,-1.7687076632E-01
-1.1382E-01,-1.8053251321E-01
-1.1380E-01,-1.9194677382E-01
-1.1378E-01,-1.9748367327E-01
-1.1376E-01,-2.0584944723E-01
-1.1374E-01,-2.1541488624E-01
-1.1372E-01,-2.1702745411E-01
-1.1370E-01,-2.2318699796E-01
-1.1368E-01,-2.3285879073E-01
-1.1366E-01,-2.3786369251E-01
-1.1364E-01,-2.4276636993E-01
-1.1362E-01,-2.5305923355E-01
-1.1360E-01,-2.5718416098E-01
-1.1358E-01,-2.5793875576E-01
-1.1356E-01,-2.6435535298E-01
-1.1354E-01,-2.7538595042E-01
-1.1352E-01,-2.7506644093E-01
-1.1350E-01,-2.8947436144E-01
-1.1348E-01,-2.9490674772E-01
-1.1346E-01,-2.9734085831E-01
-1.1344E-01,-3.0906397587E-01
-1.1342E-01,-3.1573784581E-01
-1.1340E-01,-3.1870650038E-01
-1.1338E-01,-3.2909593305E-01
-1.1336E-01,-3.3749757471E-01
-1.1334E-01,-3.3749757471E-01
-1.1332E-01,-3.5201860099E-01
-1.1330E-01,-3.5596077582E-01
-1.1328E-01,-3.6084029803E-01
-1.1326E-01,-3.6688802358E-01
-1.1324E-01,-3.7614877318E-01
-1.1322E-01,-3.7765425296E-01
-1.1320E-01,-3.8108830059E-01
-1.1318E-01,-3.9180164874E-01
-1.1316E-01,-3.9478379779E-01
-1.1314E-01,-4.0317057167E-01
-1.1312E-01,-4.1555016047E-01
-1.1310E-01,-4.1781096937E-01
-1.1308E-01,-4.2048713203E-01
-1.1306E-01,-4.3144621343E-01
-1.1304E-01,-4.3788932280E-01
-1.1302E-01,-4.3788932280E-01
-1.1300E-01,-4.4232069439E-01
-1.1298E-01,-4.5152200148E-01
-1.1296E-01,-4.5988923457E-01
-1.1294E-01,-4.6474845306E-01
-1.1292E-01,-4.7541413657E-01
-1.1290E-01,-4.7804601059E-01
-1.1288E-01,-4.8062817911E-01
-1.1286E-01,-4.9549248046E-01
-1.1284E-01,-4.9812436403E-01
-1.1282E-01,-5.0782898226E-01
-1.1280E-01,-5.1781008021E-01
-1.1278E-01,-5.1820271746E-01
-1.1276E-01,-5.2123349437E-01
-1.1274E-01,-5.3032101858E-01
-1.1272E-01,-5.3828106135E-01
-1.1270E-01,-5.3903565614E-01
-1.1268E-01,-5.5100009145E-01
-1.1266E-01,-5.5685392547E-01
-1.1264E-01,-5.5983060998E-01
-1.1262E-01,-5.6809305333E-01
-1.1260E-01,-5.7693228844E-01
-1.1258E-01,-5.7844034314E-01
-1.1256E-01,-5.8714268784E-01
-1.1254E-01,-5.9502442442E-01
-1.1252E-01,-6.0102850029E-01
-1.1250E-01,-6.0377524438E-01
-1.1248E-01,-6.1596516645E-01
-1.1246E-01,-6.2051860834E-01
-1.1244E-01,-6.2302220364E-01
-1.1242E-01,-6.3792263971E-01
-1.1240E-01,-6.3908890708E-01
-1.1238E-01,-6.4380833599E-01
-1.1236E-01,-6.5415934513E-01
-1.1234E-01,-6.5875373780E-01
-1.1232E-01,-6.5875373780E-01
-1.1230E-01,-6.6789510646E-01
-1.1228E-01,-6.7553558252E-01
-1.1226E-01,-6.8493533016E-01
-1.1224E-01,-6.9168159351E-01
-1.1222E-01,-6.9815769047E-01
-1.1220E-01,-7.0065062369E-01
-1.1218E-01,-7.0662658524E-01
-1.1216E-01,-7.1898878856E-01
-1.1214E-01,-7.2323877130E-01
-1.1212E-01,-7.3275450481E-01
-1.1210E-01,-7.3906714200E-01
-1.1208E-01,-7.3906714200E-01
-1.1206E-01,-7.4640980464E-01
-1.1204E-01,-7.5321711269E-01
-1.1202E-01,-7.6379834834E-01
-1.1200E-01,-7.7003033329E-01
-1.1198E-01,-7.7583664572E-01
-1.1196E-01,-7.7922384886E-01
-1.1194E-01,-7.8165980958E-01
-1.1192E-01,-7.9057330730E-01
-1.1190E-01,-7.9779671298E-01
-1.1188E-01,-8.0709402646E-01
-1.1186E-01,-8.1750141682E-01
-1.1184E-01,-8.1938053665E-01
-1.1182E-01,-8.2411613988E-01
-1.1180E-01,-8.2679558318E-01
-1.1178E-01,-8.3915717615E-01
-1.1176E-01,-8.4831214421E-01
-1.1174E-01,-8.5473268011E-01
-1.1172E-01,-8.5953724352E-01
-1.1170E-01,-8.6280163249E-01
-1.1168E-01,-8.7422901565E-01
-1.1166E-01,-8.7811009810E-01
-1.1164E-01,-8.8184136785E-01
-1.1162E-01,-8.8907325170E-01
-1.1160E-01,-8.9969395039E-01
-1.1158E-01,-9.0264460912E-01
-1.1156E-01,-9.1191976875E-01
-1.1154E-01,-9.2128219911E-01
-1.1152E-01,-9.3646601950E-01
-1.1150E-01,-9.3985064772E-01
-1.1148E-01,-9.3985064772E-01
-1.1146E-01,-9.3985064772E-01
-1.1144E-01,-9.5003716711E-01
-1.1142E-01,-9.5464803928E-01
-1.1140E-01,-9.7544337458E-01
-1.1138E-01,-9.7925716577E-01
-1.1136E-01,-9.8000734505E-01
-1.1134E-01,-9.8000734505E-01
-1.1132E-01,-9.8635077638E-01
-1.1130E-01,-9.9476826810E-01
-1.1128E-01,-1.0131800757E+00
-1.1126E-01,-1.0201640424E+00
-1.1124E-01,-1.0201640424E+00
-1.1122E-01,-1.0253002842E+00
-1.1120E-01,-1.0341406542E+00
-1.1118E-01,-1.0402423863E+00
-1.1116E-01,-1.0432903484E+00
-1.1114E-01,-1.0543729211E+00
-1.1112E-01,-1.0603207492E+00
-1.1110E-01,-1.0654536913E+00
-1.1108E-01,-1.0788936038E+00
-1.1106E-01,-1.0782753749E+00
-1.1104E-01,-1.0847774595E+00
-1.1102E-01,-1.0982192126E+00
-1.1100E-01,-1.1004774466E+00
-1.1098E-01,-1.1066957940E+00
-1.1096E-01,-1.1131273257E+00
-1.1094E-01,-1.1209718786E+00
-1.1092E-01,-1.1276260361E+00
-1.1090E-01,-1.1372469503E+00
-1.1088E-01,-1.1406341439E+00
-1.1086E-01,-1.1406341439E+00
-1.1084E-01,-1.1475635795E+00
-1.1082E-01,-1.1576989533E+00
-1.1080E-01,-1.1599623276E+00
-1.1078E-01,-1.1722053216E+00
-1.1076E-01,-1.1807908508E+00
-1.1074E-01,-1.1815454265E+00
-1.1072E-01,-1.1914548653E+00
-1.1070E-01,-1.1988291518E+00
-1.1068E-01,-1.2008691947E+00
-1.1066E-01,-1.2157843078E+00
-1.1064E-01,-1.2198237288E+00
-1.1062E-01,-1.2209501230E+00
-1.1060E-01,-1.2237498819E+00
-1.1058E-01,-1.2379447039E+00
-1.1056E-01,-1.2433262593E+00
-1.1054E-01,-1.2495197158E+00
-1.1052E-01,-1.2611068108E+00
-1.1050E-01,-1.2611068108E+00
-1.1048E-01,-1.2637829735E+00
-1.1046E-01,-1.2795550392E+00
-1.1044E-01,-1.2808133743E+00
-1.1042E-01,-1.2913121267E+00
-1.1040E-01,-1.3005133479E+00
-1.1038E-01,-1.3012635177E+00
-1.1036E-01,-1.3101204530E+00
-1.1034E-01,-1.3186003436E+00
-1.1032E-01,-1.3220964564E+00
-1.1030E-01,-1.3235709417E+00
-1.1028E-01,-1.3414202245E+00
-1.1026E-01,-1.3414202245E+00
-1.1024E-01,-1.3414202245E+00
-1.1022E-01,-1.3496369583E+00
-1.1020E-01,-1.3614985589E+00
-1.1018E-01,-1.3655182770E+00
-1.1016E-01,-1.3768088842E+00
-1.1014E-01,-1.3815769219E+00
-1.1012E-01,-1.3823315167E+00
-1.1010E-01,-1.3953400727E+00
-1.1008E-01,-1.4009025306E+00
-1.1006E-01,-1.4033987445E+00
-1.1004E-01,-1.4169056622E+00
-1.1002E-01,-1.4217336192E+00
-1.1000E-01,-1.4217336192E+00
-1.0998E-01,-1.4300823796E+00
-1.0996E-01,-1.4412920676E+00
-1.0994E-01,-1.4465333089E+00
-1.0992E-01,-1.4580143839E+00
-1.0990E-01,-1.4611401468E+00
-1.0988E-01,-1.4618903261E+00
-1.0986E-01,-1.4647974782E+00
-1.0984E-01,-1.4812159253E+00
-1.0982E-01,-1.4818641568E+00
-1.0980E-01,-1.4874427604E+00
-1.0978E-01,-1.4994151303E+00
-1.0976E-01,-1.5020470234E+00
-1.0974E-01,-1.5050009723E+00
-1.0972E-01,-1.5166854661E+00
-1.0970E-01,-1.5275522795E+00
