[],CH2[]
-1.1998E-02,1.475814870E-01
-1.1996E-02,1.475285304E-01
-1.1994E-02,1.477254384E-01
-1.1992E-02,1.478525184E-01
-1.1990E-02,1.480520075E-01
-1.1988E-02,1.484041823E-01
-1.1986E-02,1.484227026E-01
-1.1984E-02,1.484638346E-01
-1.1982E-02,1.486695526E-01
-1.1980E-02,1.487388023E-01
-1.1978E-02,1.487358192E-01
-1.1976E-02,1.490342048E-01
-1.1974E-02,1.492813004E-01
-1.1972E-02,1.494975914E-01
-1.1970E-02,1.496689647E-01
-1.1968E-02,1.498254684E-01
-1.1966E-02,1.500419525E-01
-1.1964E-02,1.502222041E-01
-1.1962E-02,1.503041467E-01
-1.1960E-02,1.504567484E-01
-1.1958E-02,1.504931869E-01
-1.1956E-02,1.505056414E-01
-1.1954E-02,1.505976719E-01
-1.1952E-02,1.508205437E-01
-1.1950E-02,1.509674444E-01
-1.1948E-02,1.510440468E-01
-1.1946E-02,1.512447314E-01
-1.1944E-02,1.513217225E-01
-1.1942E-02,1.513636965E-01
-1.1940E-02,1.514077420E-01
-1.1938E-02,1.515993151E-01
-1.1936E-02,1.518717537E-01
-1.1934E-02,1.522240844E-01
-1.1932E-02,1.522513275E-01
-1.1930E-02,1.525948544E-01
-1.1928E-02,1.526817446E-01
-1.1926E-02,1.526378074E-01
-1.1924E-02,1.527497983E-01
-1.1922E-02,1.527977567E-01
-1.1920E-02,1.529979887E-01
-1.1918E-02,1.532810665E-01
-1.1916E-02,1.536160818E-01
-1.1914E-02,1.537670279E-01
-1.1912E-02,1.538832551E-01
-1.1910E-02,1.541690475E-01
-1.1908E-02,1.542313796E-01
-1.1906E-02,1.544377524E-01
-1.1904E-02,1.546616794E-01
-1.1902E-02,1.546479975E-01
-1.1900E-02,1.548272139E-01
-1.1898E-02,1.549929110E-01
-1.1896E-02,1.554264857E-01
-1.1894E-02,1.555729787E-01
-1.1892E-02,1.556696483E-01
-1.1890E-02,1.557680575E-01
-1.1888E-02,1.558503157E-01
-1.1886E-02,1.560090415E-01
-1.1884E-02,1.563481953E-01
-1.1882E-02,1.564855792E-01
-1.1880E-02,1.566926148E-01
-1.1878E-02,1.567550819E-01
-1.1876E-02,1.570693462E-01
-1.1874E-02,1.571407321E-01
-1.1872E-02,1.571710589E-01
-1.1870E-02,1.572626264E-01
-1.1868E-02,1.574325373E-01
-1.1866E-02,1.575401843E-01
-1.1864E-02,1.578327296E-01
-1.1862E-02,1.581062105E-01
-1.1860E-02,1.583038319E-01
-1.1858E-02,1.585595906E-01
-1.1856E-02,1.587414864E-01
-1.1854E-02,1.589054774E-01
-1.1852E-02,1.593059391E-01
-1.1850E-02,1.593000172E-01
-1.1848E-02,1.594953226E-01
-1.1846E-02,1.596920332E-01
-1.1844E-02,1.598882517E-01
-1.1842E-02,1.601826939E-01
-1.1840E-02,1.602604732E-01
-1.1838E-02,1.604019255E-01
-1.1836E-02,1.605686387E-01
-1.1834E-02,1.608910727E-01
-1.1832E-02,1.610717940E-01
-1.1830E-02,1.612043418E-01
-1.1828E-02,1.614040842E-01
-1.1826E-02,1.616474957E-01
-1.1824E-02,1.617632160E-01
-1.1822E-02,1.621429176E-01
-1.1820E-02,1.623492332E-01
