[],CH1[]
-1.1518E-01,2.7153206466E-01
-1.1516E-01,2.5923545029E-01
-1.1514E-01,2.5289868514E-01
-1.1512E-01,2.5054393933E-01
-1.1510E-01,2.3899818611E-01
-1.1508E-01,2.3282026018E-01
-1.1506E-01,2.3082886904E-01
-1.1504E-01,2.1699121238E-01
-1.1502E-01,2.1274352323E-01
-1.1500E-01,2.1204566252E-01
-1.1498E-01,1.9961141388E-01
-1.1496E-01,1.9282238300E-01
-1.1494E-01,1.9056391538E-01
-1.1492E-01,1.7557502125E-01
-1.1490E-01,1.7258498054E-01
-1.1488E-01,1.6992970334E-01
-1.1486E-01,1.5707350627E-01
-1.1484E-01,1.5251293566E-01
-1.1482E-01,1.5213520434E-01
-1.1480E-01,1.3621834221E-01
-1.1478E-01,1.3242813062E-01
-1.1476E-01,1.2815533599E-01
-1.1474E-01,1.1881280404E-01
-1.1472E-01,1.1234917160E-01
-1.1470E-01,1.0859104161E-01
-1.1468E-01,9.5502338751E-02
-1.1466E-01,9.2271280702E-02
-1.1464E-01,8.9061599263E-02
-1.1462E-01,7.6892100138E-02
-1.1460E-01,7.2259350684E-02
-1.1458E-01,7.2184854416E-02
-1.1456E-01,5.9281598289E-02
-1.1454E-01,5.2116123557E-02
-1.1452E-01,5.0636989030E-02
-1.1450E-01,3.4561459338E-02
-1.1448E-01,3.2036005827E-02
-1.1446E-01,3.0584465866E-02
-1.1444E-01,1.9474346294E-02
-1.1442E-01,1.1765749283E-02
-1.1440E-01,1.1305038768E-02
-1.1438E-01,-1.4630006497E-03
-1.1436E-01,-8.0074951323E-03
-1.1434E-01,-1.1063220162E-02
-1.1432E-01,-2.2560507655E-02
-1.1430E-01,-2.8197666876E-02
-1.1428E-01,-2.8914758421E-02
-1.1426E-01,-4.1751581597E-02
-1.1424E-01,-4.8277784607E-02
-1.1422E-01,-4.9768234479E-02
-1.1420E-01,-6.1914411499E-02
-1.1418E-01,-6.8256955913E-02
-1.1416E-01,-7.1189771400E-02
-1.1414E-01,-8.0147614980E-02
-1.1412E-01,-8.8460769968E-02
-1.1410E-01,-9.0852651858E-02
-1.1408E-01,-9.8513984770E-02
-1.1406E-01,-1.0834543692E-01
-1.1404E-01,-1.0880192743E-01
-1.1402E-01,-1.2037694891E-01
-1.1400E-01,-1.2859148921E-01
-1.1398E-01,-1.3013579307E-01
-1.1396E-01,-1.3825046460E-01
-1.1394E-01,-1.4728001971E-01
-1.1392E-01,-1.4866991417E-01
-1.1390E-01,-1.5710984108E-01
-1.1388E-01,-1.6700819825E-01
-1.1386E-01,-1.6903720230E-01
-1.1384E-01,-1.7416628678E-01
-1.1382E-01,-1.8768284607E-01
-1.1380E-01,-1.8882675932E-01
-1.1378E-01,-1.9463534149E-01
-1.1376E-01,-2.0701525455E-01
-1.1374E-01,-2.0890518904E-01
-1.1372E-01,-2.1151436562E-01
-1.1370E-01,-2.2153849336E-01
-1.1368E-01,-2.2895427421E-01
-1.1366E-01,-2.3087749671E-01
